arm,track,seed,runaway,parade,within3,gap090,leaderIdx
SYM-1.5-s075,dirt-oval,1,0,0,7,0.1167,8
SYM-1.5-s075,dirt-oval,2,0,0,1,0.9037,24
SYM-1.5-s075,dirt-oval,3,0,0,0,3.0757,0
SYM-1.5-s075,dirt-oval,4,0,0,2,1.5003,16
SYM-1.5-s075,dirt-oval,5,0,0,5,1.7197,38
SYM-1.5-s075,dirt-oval,6,0,0,1,1.1694,31
SYM-1.5-s075,dirt-oval,7,0,0,1,1.9615,20
SYM-1.5-s075,dirt-oval,8,0,0,4,1.1965,30
SYM-1.5-s075,dirt-oval,9,0,0,11,1.4907,26
SYM-1.5-s075,dirt-oval,10,0,0,8,1.0016,19
SYM-1.5-s075,dirt-oval,11,0,0,2,1.8155,4
SYM-1.5-s075,dirt-oval,12,0,0,3,0.3569,31
SYM-1.5-s075,dirt-oval,13,0,0,12,0.2444,17
SYM-1.5-s075,dirt-oval,14,0,0,2,2.3374,23
SYM-1.5-s075,dirt-oval,15,0,0,3,1.199,26
SYM-1.5-s075,dirt-oval,16,0,0,3,1.0801,31
SYM-1.5-s075,dirt-oval,17,0,0,3,0.9957,38
SYM-1.5-s075,dirt-oval,18,0,0,3,2.3148,28
SYM-1.5-s075,dirt-oval,19,0,0,3,0.8416,20
SYM-1.5-s075,dirt-oval,20,0,0,1,2.7104,36
SYM-1.5-s075,dirt-oval,21,0,0,1,1.5181,35
SYM-1.5-s075,dirt-oval,22,0,0,7,0.0799,35
SYM-1.5-s075,dirt-oval,23,0,0,1,0.8499,0
SYM-1.5-s075,dirt-oval,24,0,0,4,1.0451,6
SYM-1.5-s075,dirt-oval,25,0,0,2,0.7414,19
SYM-1.5-s075,dirt-oval,26,0,0,9,0.6991,33
SYM-1.5-s075,dirt-oval,27,0,0,1,1.5178,17
SYM-1.5-s075,dirt-oval,28,0,0,5,0.9818,33
SYM-1.5-s075,dirt-oval,29,0,0,1,1.5734,30
SYM-1.5-s075,dirt-oval,30,0,0,7,1.771,20
SYM-1.5-s075,dirt-oval,31,0,0,3,0.7767,22
SYM-1.5-s075,dirt-oval,32,0,0,3,1.2808,39
SYM-1.5-s075,dirt-oval,33,0,0,2,0.4883,12
SYM-1.5-s075,dirt-oval,34,0,0,2,0.9373,32
SYM-1.5-s075,dirt-oval,35,0,0,1,2.2499,37
SYM-1.5-s075,dirt-oval,36,0,0,1,2.6859,23
SYM-1.5-s075,dirt-oval,37,0,0,2,1.2174,39
SYM-1.5-s075,dirt-oval,38,0,0,1,1.404,28
SYM-1.5-s075,dirt-oval,39,0,0,2,1.511,11
SYM-1.5-s075,dirt-oval,40,0,0,1,2.7541,17
SYM-1.5-s075,dirt-oval,41,0,0,1,1.2475,23
SYM-1.5-s075,dirt-oval,42,0,0,4,0.4175,13
SYM-1.5-s075,dirt-oval,43,0,0,2,1.2016,22
SYM-1.5-s075,dirt-oval,44,0,0,3,1.1906,17
SYM-1.5-s075,dirt-oval,45,0,0,9,0.1209,27
SYM-1.5-s075,dirt-oval,46,0,0,2,1.016,14
SYM-1.5-s075,dirt-oval,47,0,0,6,0.1642,26
SYM-1.5-s075,dirt-oval,48,0,0,2,0.8096,6
SYM-1.5-s075,dirt-oval,49,0,0,8,0.5126,22
SYM-1.5-s075,dirt-oval,50,0,0,0,3.1578,35
SYM-1.5-s075,dirt-oval,51,0,0,0,3.9078,28
SYM-1.5-s075,dirt-oval,52,0,0,4,0.1868,22
SYM-1.5-s075,dirt-oval,53,0,0,3,1.1501,33
SYM-1.5-s075,dirt-oval,54,0,0,7,0.6441,7
SYM-1.5-s075,dirt-oval,55,0,0,3,1.965,34
SYM-1.5-s075,dirt-oval,56,0,0,7,0.1839,18
SYM-1.5-s075,dirt-oval,57,0,0,1,1.2188,1
SYM-1.5-s075,dirt-oval,58,0,0,2,0.4222,34
SYM-1.5-s075,dirt-oval,59,0,0,2,1.4832,22
SYM-1.5-s075,dirt-oval,60,0,0,4,0.1232,5
SYM-1.5-s075,dirt-oval,61,0,0,1,1.2006,3
SYM-1.5-s075,dirt-oval,62,0,0,1,1.9542,39
SYM-1.5-s075,dirt-oval,63,0,0,3,0.9427,19
SYM-1.5-s075,dirt-oval,64,0,0,4,0.0442,35
SYM-1.5-s075,dirt-oval,65,0,0,3,0.6592,8
SYM-1.5-s075,dirt-oval,66,0,0,6,0.2587,0
SYM-1.5-s075,dirt-oval,67,0,0,0,3.7649,13
SYM-1.5-s075,dirt-oval,68,0,0,3,2.0361,2
SYM-1.5-s075,dirt-oval,69,0,0,1,1.1995,23
SYM-1.5-s075,dirt-oval,70,0,0,2,0.9463,32
SYM-1.5-s075,dirt-oval,71,0,0,2,0.7953,5
SYM-1.5-s075,dirt-oval,72,0,0,0,4.5704,39
SYM-1.5-s075,dirt-oval,73,0,0,5,1.5743,9
SYM-1.5-s075,dirt-oval,74,0,0,3,0.9884,14
SYM-1.5-s075,dirt-oval,75,0,0,2,0.3201,30
SYM-1.5-s075,dirt-oval,76,0,0,3,0.9462,10
SYM-1.5-s075,dirt-oval,77,0,0,4,1.1031,9
SYM-1.5-s075,dirt-oval,78,0,0,4,0.1405,15
SYM-1.5-s075,dirt-oval,79,0,0,2,2.3507,8
SYM-1.5-s075,dirt-oval,80,0,0,1,2.3142,28
SYM-1.5-s075,dirt-oval,81,0,0,1,2.7123,21
SYM-1.5-s075,dirt-oval,82,0,0,1,2.6019,15
SYM-1.5-s075,dirt-oval,83,0,0,2,1.86,5
SYM-1.5-s075,dirt-oval,84,0,0,1,1.2186,25
SYM-1.5-s075,dirt-oval,85,0,0,1,2.5213,14
SYM-1.5-s075,dirt-oval,86,0,0,1,2.6574,31
SYM-1.5-s075,dirt-oval,87,0,0,14,0.1403,23
SYM-1.5-s075,dirt-oval,88,0,0,2,1.2008,24
SYM-1.5-s075,dirt-oval,89,0,0,2,0.2258,31
SYM-1.5-s075,dirt-oval,90,0,0,5,1.1418,14
SYM-1.5-s075,dirt-oval,91,0,0,3,1.3767,34
SYM-1.5-s075,dirt-oval,92,0,0,4,0.2098,12
SYM-1.5-s075,dirt-oval,93,0,0,2,1.363,36
SYM-1.5-s075,dirt-oval,94,0,0,4,0.4854,0
SYM-1.5-s075,dirt-oval,95,0,0,1,1.3633,16
SYM-1.5-s075,dirt-oval,96,0,0,2,1.5014,15
SYM-1.5-s075,dirt-oval,97,0,0,2,2.3066,4
SYM-1.5-s075,dirt-oval,98,0,0,1,2.095,21
SYM-1.5-s075,dirt-oval,99,0,1,3,0.1737,19
