arm,track,seed,runaway,parade,within3,gap090,leaderIdx
V0,ice-track,139,0,0,5,0.9713,13
V0,ice-track,140,0,0,6,1.1971,26
V0,ice-track,141,1,0,0,8.0911,26
V0,ice-track,142,0,0,11,0.3757,5
V0,ice-track,143,0,0,3,1.0562,26
V0,ice-track,144,0,0,2,1.1953,23
V0,ice-track,145,0,0,1,2.8228,8
V0,ice-track,146,1,0,0,3.7714,24
V0,ice-track,147,1,0,0,4.6453,39
V0,ice-track,148,0,0,2,0.7667,22
V0,ice-track,149,0,0,1,1.7144,20
V0,ice-track,150,1,0,0,5.8703,1
V0,ice-track,151,0,0,1,0.4568,11
V0,ice-track,152,1,0,0,3.5442,14
V0,ice-track,153,0,0,1,2.0255,31
V0,ice-track,154,0,0,8,1.1998,29
V0,ice-track,155,1,0,0,6.8805,23
V0,ice-track,156,0,0,5,0.5411,8
V0,ice-track,157,0,0,1,2.7655,30
V0,ice-track,158,0,0,8,0.1285,19
V0,ice-track,159,0,0,1,1.2918,13
V0,ice-track,160,0,0,1,2.444,0
V0,ice-track,161,1,0,0,3.8785,19
V0,ice-track,162,0,0,2,1.6721,10
V0,ice-track,163,0,0,4,1.5972,27
V0,ice-track,164,0,0,11,0.822,8
V0,ice-track,165,0,0,1,1.199,32
V0,ice-track,166,0,0,3,0.6757,4
V0,ice-track,167,0,0,2,1.1979,20
V0,ice-track,168,1,0,0,4.2723,13
V0,ice-track,169,1,0,0,8.5715,21
V0,ice-track,170,1,0,0,5.3889,35
V0,ice-track,171,1,0,0,5.2558,31
V0,ice-track,172,1,0,0,11.2674,18
V0,ice-track,173,0,0,1,2.0551,37
V0,ice-track,174,0,0,1,2.9401,15
V0,ice-track,175,1,0,0,6.9147,14
V0,ice-track,176,1,0,0,3.9294,33
V0,ice-track,177,0,0,8,0.0281,33
V0,ice-track,178,0,0,1,1.9244,16
V0,ice-track,179,0,0,2,0.5096,5
V0,ice-track,180,0,1,2,0.7742,17
V0,ice-track,181,0,0,4,2.5343,10
V0,ice-track,182,0,0,1,2.0923,9
V0,ice-track,183,0,1,2,0.285,27
V0,ice-track,184,0,0,2,1.4602,38
V0,ice-track,185,0,0,1,0.4938,24
V0,ice-track,186,0,0,6,0.4821,38
V0,ice-track,187,0,0,2,1.5665,14
V0,ice-track,188,0,0,1,1.805,14
V0,ice-track,189,1,0,0,4.5937,18
V0,ice-track,190,0,0,14,0.7454,36
V0,ice-track,191,0,0,3,1.6869,22
V0,ice-track,192,0,0,6,0.4494,28
V0,ice-track,193,0,0,2,1.5012,13
V0,ice-track,194,0,0,9,1.1183,26
V0,ice-track,195,0,0,1,1.9157,6
V0,ice-track,196,0,0,2,1.2633,7
V0,ice-track,197,0,0,2,0.9048,7
V0,ice-track,198,1,0,0,5.4919,11
V0,ice-track,199,0,0,2,0.0824,1
V0,ice-track,200,0,0,4,0.6909,25
