arm,track,seed,runaway,parade,within3,gap090,leaderIdx
SYM-1.5-s10,space-sprint,1,0,0,3,0.708,27
SYM-1.5-s10,space-sprint,2,1,0,0,6.3729,18
SYM-1.5-s10,space-sprint,3,0,0,5,0.8487,6
SYM-1.5-s10,space-sprint,4,0,0,1,1.3234,36
SYM-1.5-s10,space-sprint,5,0,0,4,1.1049,24
SYM-1.5-s10,space-sprint,6,0,0,2,0.36,14
SYM-1.5-s10,space-sprint,7,0,0,3,0.1529,32
SYM-1.5-s10,space-sprint,8,0,0,2,0.9714,24
SYM-1.5-s10,space-sprint,9,0,0,1,2.8397,24
SYM-1.5-s10,space-sprint,10,0,0,6,1.028,24
SYM-1.5-s10,space-sprint,11,0,0,7,0.6565,5
SYM-1.5-s10,space-sprint,12,0,0,0,3.7166,35
SYM-1.5-s10,space-sprint,13,0,0,0,4.4194,1
SYM-1.5-s10,space-sprint,14,0,0,2,1.3562,0
SYM-1.5-s10,space-sprint,15,0,0,5,0.7199,30
SYM-1.5-s10,space-sprint,16,0,0,10,0.0992,17
SYM-1.5-s10,space-sprint,17,0,0,1,1.2005,3
SYM-1.5-s10,space-sprint,18,0,0,2,0.9929,10
SYM-1.5-s10,space-sprint,19,0,0,1,2.5547,19
SYM-1.5-s10,space-sprint,20,0,0,2,0.6963,11
SYM-1.5-s10,space-sprint,21,0,0,4,1.4953,21
SYM-1.5-s10,space-sprint,22,0,0,6,0.0678,20
SYM-1.5-s10,space-sprint,23,0,0,4,0.7902,9
SYM-1.5-s10,space-sprint,24,0,0,4,0.399,1
SYM-1.5-s10,space-sprint,25,0,0,3,0.8252,4
SYM-1.5-s10,space-sprint,26,0,0,3,2.5202,10
SYM-1.5-s10,space-sprint,27,0,0,2,1.9205,26
SYM-1.5-s10,space-sprint,28,0,0,5,0.3622,0
SYM-1.5-s10,space-sprint,29,0,0,2,2.3612,15
SYM-1.5-s10,space-sprint,30,0,0,2,1.5557,8
SYM-1.5-s10,space-sprint,31,0,0,4,0.6784,5
SYM-1.5-s10,space-sprint,32,0,0,1,0.4519,5
SYM-1.5-s10,space-sprint,33,0,0,1,2.138,1
SYM-1.5-s10,space-sprint,34,1,0,0,3.4378,37
SYM-1.5-s10,space-sprint,35,0,0,0,3.6766,3
SYM-1.5-s10,space-sprint,36,1,0,0,3.3437,23
SYM-1.5-s10,space-sprint,37,0,0,8,1.2422,34
SYM-1.5-s10,space-sprint,38,0,0,2,0.8828,10
SYM-1.5-s10,space-sprint,39,0,0,4,0.9351,5
SYM-1.5-s10,space-sprint,40,0,0,2,1.2115,33
SYM-1.5-s10,space-sprint,41,0,0,2,0.7844,31
SYM-1.5-s10,space-sprint,42,0,0,5,0.6655,22
SYM-1.5-s10,space-sprint,43,0,0,3,1.479,17
SYM-1.5-s10,space-sprint,44,0,0,8,0.1165,26
SYM-1.5-s10,space-sprint,45,0,0,2,0.9468,5
SYM-1.5-s10,space-sprint,46,0,0,2,1.7916,11
SYM-1.5-s10,space-sprint,47,1,0,0,3.6527,20
SYM-1.5-s10,space-sprint,48,1,0,0,4.6233,1
SYM-1.5-s10,space-sprint,49,0,0,2,0.6851,33
SYM-1.5-s10,space-sprint,50,0,0,3,1.5032,23
SYM-1.5-s10,space-sprint,51,0,0,1,2.5188,10
SYM-1.5-s10,space-sprint,52,0,0,4,0.6148,6
SYM-1.5-s10,space-sprint,53,0,0,5,0.6398,9
SYM-1.5-s10,space-sprint,54,1,0,0,3.6896,16
SYM-1.5-s10,space-sprint,55,0,0,2,0.8044,22
SYM-1.5-s10,space-sprint,56,0,0,3,0.7515,16
SYM-1.5-s10,space-sprint,57,0,0,1,2.4085,27
SYM-1.5-s10,space-sprint,58,0,0,1,2.0403,13
SYM-1.5-s10,space-sprint,59,0,0,1,1.201,37
SYM-1.5-s10,space-sprint,60,0,0,1,1.6503,11
SYM-1.5-s10,space-sprint,61,0,0,1,1.516,35
SYM-1.5-s10,space-sprint,62,0,0,12,0.4302,4
SYM-1.5-s10,space-sprint,63,1,0,0,4.7625,1
SYM-1.5-s10,space-sprint,64,0,0,0,3.1695,23
SYM-1.5-s10,space-sprint,65,0,0,6,0.0514,19
SYM-1.5-s10,space-sprint,66,0,0,2,1.3322,5
SYM-1.5-s10,space-sprint,67,1,0,0,5.0798,18
SYM-1.5-s10,space-sprint,68,0,0,1,2.3464,8
SYM-1.5-s10,space-sprint,69,0,0,2,0.6258,27
SYM-1.5-s10,space-sprint,70,0,0,9,0.0627,15
SYM-1.5-s10,space-sprint,71,0,0,3,1.694,35
SYM-1.5-s10,space-sprint,72,0,0,3,1.7288,35
SYM-1.5-s10,space-sprint,73,0,0,1,1.8349,14
SYM-1.5-s10,space-sprint,74,0,0,6,0.539,19
SYM-1.5-s10,space-sprint,75,0,0,5,0.0617,6
SYM-1.5-s10,space-sprint,76,0,0,0,6.3774,21
SYM-1.5-s10,space-sprint,77,0,0,5,0.7008,7
SYM-1.5-s10,space-sprint,78,0,0,2,1.0682,32
SYM-1.5-s10,space-sprint,79,0,0,8,0.1586,19
SYM-1.5-s10,space-sprint,80,0,1,1,0.8884,15
SYM-1.5-s10,space-sprint,81,0,0,6,0.7157,16
SYM-1.5-s10,space-sprint,82,0,0,1,2.8832,36
SYM-1.5-s10,space-sprint,83,0,0,2,1.5009,15
SYM-1.5-s10,space-sprint,84,0,0,1,1.0524,12
SYM-1.5-s10,space-sprint,85,0,0,17,0.1779,10
SYM-1.5-s10,space-sprint,86,0,0,4,0.9402,15
SYM-1.5-s10,space-sprint,87,0,0,5,1.6585,9
SYM-1.5-s10,space-sprint,88,0,0,3,0.607,22
SYM-1.5-s10,space-sprint,89,0,0,2,1.1657,18
SYM-1.5-s10,space-sprint,90,0,0,1,2.6256,31
SYM-1.5-s10,space-sprint,91,0,0,2,0.772,6
SYM-1.5-s10,space-sprint,92,1,0,0,3.8293,17
SYM-1.5-s10,space-sprint,93,0,0,1,1.5448,14
SYM-1.5-s10,space-sprint,94,0,0,3,0.7513,4
SYM-1.5-s10,space-sprint,95,0,0,1,0.3399,36
SYM-1.5-s10,space-sprint,96,1,0,0,4.361,6
SYM-1.5-s10,space-sprint,97,0,0,4,0.0721,37
SYM-1.5-s10,space-sprint,98,0,0,7,1.4981,2
SYM-1.5-s10,space-sprint,99,0,0,1,1.5307,7
SYM-1.5-s10,space-sprint,100,0,0,6,2.3509,31
SYM-1.5-s10,space-sprint,101,0,0,2,1.0191,2
SYM-1.5-s10,space-sprint,102,0,0,1,2.3757,15
SYM-1.5-s10,space-sprint,103,0,0,1,1.6944,0
SYM-1.5-s10,space-sprint,104,0,0,5,0.2232,12
SYM-1.5-s10,space-sprint,105,0,0,3,0.6804,35
SYM-1.5-s10,space-sprint,106,0,0,2,0.7868,8
SYM-1.5-s10,space-sprint,107,0,0,1,1.5023,38
SYM-1.5-s10,space-sprint,108,1,0,0,3.3844,35
SYM-1.5-s10,space-sprint,109,0,0,2,0.386,37
SYM-1.5-s10,space-sprint,110,1,0,0,4.0314,14
SYM-1.5-s10,space-sprint,111,0,0,2,0.9976,23
SYM-1.5-s10,space-sprint,112,0,0,1,2.6488,3
SYM-1.5-s10,space-sprint,113,0,0,5,0.0432,10
SYM-1.5-s10,space-sprint,114,0,0,1,2.5677,23
SYM-1.5-s10,space-sprint,115,0,0,1,0.0168,5
SYM-1.5-s10,space-sprint,116,0,0,8,0.1927,19
SYM-1.5-s10,space-sprint,117,0,0,5,0.0644,10
SYM-1.5-s10,space-sprint,118,0,0,1,2.2614,26
SYM-1.5-s10,space-sprint,119,0,0,2,1.8535,4
SYM-1.5-s10,space-sprint,120,0,0,0,3.3634,14
SYM-1.5-s10,space-sprint,121,0,0,2,0.4114,10
SYM-1.5-s10,space-sprint,122,0,0,2,1.9223,35
SYM-1.5-s10,space-sprint,123,0,0,2,2.112,27
SYM-1.5-s10,space-sprint,124,0,0,2,0.6443,37
SYM-1.5-s10,space-sprint,125,0,0,2,0.2716,27
SYM-1.5-s10,space-sprint,126,0,0,8,0.3659,34
SYM-1.5-s10,space-sprint,127,1,0,0,3.0636,19
SYM-1.5-s10,space-sprint,128,0,0,1,2.9713,6
SYM-1.5-s10,space-sprint,129,0,0,5,0.6325,11
SYM-1.5-s10,space-sprint,130,0,0,9,0.0775,28
SYM-1.5-s10,space-sprint,131,0,0,1,1.3349,27
SYM-1.5-s10,space-sprint,132,0,0,7,0.6498,10
SYM-1.5-s10,space-sprint,133,0,0,2,0.0603,8
SYM-1.5-s10,space-sprint,134,0,0,4,0.2667,37
SYM-1.5-s10,space-sprint,135,0,0,7,1.5053,31
SYM-1.5-s10,space-sprint,136,0,0,3,1.152,19
SYM-1.5-s10,space-sprint,137,0,0,1,2.8007,35
SYM-1.5-s10,space-sprint,138,1,0,0,4.3386,39
SYM-1.5-s10,space-sprint,139,0,0,2,1.0182,15
SYM-1.5-s10,space-sprint,140,0,0,6,1.3436,20
SYM-1.5-s10,space-sprint,141,1,0,0,5.395,17
SYM-1.5-s10,space-sprint,142,0,0,3,0.0866,20
SYM-1.5-s10,space-sprint,143,0,0,7,0.7996,3
SYM-1.5-s10,space-sprint,144,0,0,4,0.8165,35
SYM-1.5-s10,space-sprint,145,0,0,2,1.4074,23
SYM-1.5-s10,space-sprint,146,1,0,0,6.139,38
SYM-1.5-s10,space-sprint,147,0,0,4,1.1622,11
SYM-1.5-s10,space-sprint,148,0,0,0,3.211,28
SYM-1.5-s10,space-sprint,149,0,0,1,0.9065,13
SYM-1.5-s10,space-sprint,150,0,0,1,1.5274,30
SYM-1.5-s10,space-sprint,151,0,0,1,1.621,24
SYM-1.5-s10,space-sprint,152,1,0,0,3.132,31
SYM-1.5-s10,space-sprint,153,0,0,5,0.7329,27
SYM-1.5-s10,space-sprint,154,0,0,1,2.9228,2
SYM-1.5-s10,space-sprint,155,1,0,0,3.4635,38
SYM-1.5-s10,space-sprint,156,0,0,3,2.2495,19
SYM-1.5-s10,space-sprint,157,0,0,4,1.0922,16
SYM-1.5-s10,space-sprint,158,0,0,0,3.2365,33
SYM-1.5-s10,space-sprint,159,0,0,13,0.8024,39
SYM-1.5-s10,space-sprint,160,0,0,1,1.9582,34
SYM-1.5-s10,space-sprint,161,0,0,4,1.2103,18
SYM-1.5-s10,space-sprint,162,0,0,3,1.8058,27
SYM-1.5-s10,space-sprint,163,0,0,2,1.0801,27
SYM-1.5-s10,space-sprint,164,0,0,4,0.0339,23
SYM-1.5-s10,space-sprint,165,0,0,12,1.2173,23
SYM-1.5-s10,space-sprint,166,0,0,3,0.1865,6
SYM-1.5-s10,space-sprint,167,0,0,6,0.3706,20
SYM-1.5-s10,space-sprint,168,0,0,2,0.5425,15
SYM-1.5-s10,space-sprint,169,1,0,0,3.794,15
SYM-1.5-s10,space-sprint,170,0,0,10,0.1961,2
SYM-1.5-s10,space-sprint,171,0,0,2,0.9222,26
SYM-1.5-s10,space-sprint,172,0,0,6,1.6711,6
SYM-1.5-s10,space-sprint,173,0,0,5,0.1876,9
SYM-1.5-s10,space-sprint,174,0,0,7,0.7973,8
SYM-1.5-s10,space-sprint,175,0,0,1,1.9472,31
SYM-1.5-s10,space-sprint,176,1,0,0,4.5268,38
SYM-1.5-s10,space-sprint,177,0,0,4,1.1958,29
SYM-1.5-s10,space-sprint,178,1,0,0,5.526,31
SYM-1.5-s10,space-sprint,179,0,0,4,0.4749,20
SYM-1.5-s10,space-sprint,180,0,0,2,1.3235,22
SYM-1.5-s10,space-sprint,181,0,0,5,0.7931,25
SYM-1.5-s10,space-sprint,182,0,0,2,2.0197,2
SYM-1.5-s10,space-sprint,183,0,0,3,1.0727,39
SYM-1.5-s10,space-sprint,184,0,0,1,2.8007,1
SYM-1.5-s10,space-sprint,185,0,0,1,2.7642,20
SYM-1.5-s10,space-sprint,186,0,0,4,0.022,24
SYM-1.5-s10,space-sprint,187,0,0,3,0.3454,10
SYM-1.5-s10,space-sprint,188,0,0,6,0.4295,18
SYM-1.5-s10,space-sprint,189,0,0,0,3.5042,15
SYM-1.5-s10,space-sprint,190,0,0,2,0.8709,23
SYM-1.5-s10,space-sprint,191,0,0,12,0.1868,30
SYM-1.5-s10,space-sprint,192,0,0,14,0.6371,16
SYM-1.5-s10,space-sprint,193,0,0,2,1.723,6
SYM-1.5-s10,space-sprint,194,0,0,1,2.5252,14
SYM-1.5-s10,space-sprint,195,0,0,2,2.4151,14
SYM-1.5-s10,space-sprint,196,0,0,3,0.7765,12
