arm,track,seed,runaway,parade,within3,gap090,leaderIdx
SYM-1.5-s075,searound,1,1,0,0,4.4794,11
SYM-1.5-s075,searound,2,0,0,1,2.0084,19
SYM-1.5-s075,searound,3,0,0,3,1.3024,35
SYM-1.5-s075,searound,4,0,0,0,3.7414,20
SYM-1.5-s075,searound,5,0,0,1,0.2687,25
SYM-1.5-s075,searound,6,1,0,0,5.9339,11
SYM-1.5-s075,searound,7,0,0,7,0.1217,38
SYM-1.5-s075,searound,8,0,0,1,1.1992,13
SYM-1.5-s075,searound,9,0,0,6,0.5294,35
SYM-1.5-s075,searound,10,0,0,3,0.4715,25
SYM-1.5-s075,searound,11,0,0,1,1.5015,27
SYM-1.5-s075,searound,12,1,0,0,4.2853,11
SYM-1.5-s075,searound,13,0,0,6,0.4617,12
SYM-1.5-s075,searound,14,0,0,6,0.9214,22
SYM-1.5-s075,searound,15,0,0,1,2.7528,33
SYM-1.5-s075,searound,16,0,0,1,2.276,15
SYM-1.5-s075,searound,17,1,0,0,4.8435,32
SYM-1.5-s075,searound,18,1,0,0,3.67,1
SYM-1.5-s075,searound,19,0,0,1,0.6173,23
SYM-1.5-s075,searound,20,0,0,0,4.4303,33
SYM-1.5-s075,searound,21,0,0,2,0.6237,15
SYM-1.5-s075,searound,22,0,0,1,1.7511,19
SYM-1.5-s075,searound,23,0,0,1,2.0852,18
SYM-1.5-s075,searound,24,0,0,11,0.5368,39
SYM-1.5-s075,searound,25,0,0,2,2.1085,13
SYM-1.5-s075,searound,26,0,0,1,2.02,13
SYM-1.5-s075,searound,27,0,0,1,0.9686,4
SYM-1.5-s075,searound,28,0,0,1,1.5043,5
SYM-1.5-s075,searound,29,0,0,2,1.5237,25
SYM-1.5-s075,searound,30,1,0,0,3.649,8
SYM-1.5-s075,searound,31,1,0,0,3.0227,14
SYM-1.5-s075,searound,32,0,0,7,0.2232,34
SYM-1.5-s075,searound,33,0,0,2,1.0333,36
SYM-1.5-s075,searound,34,0,0,2,0.7482,19
SYM-1.5-s075,searound,35,0,0,2,0.1758,23
SYM-1.5-s075,searound,36,0,0,1,2.2822,2
SYM-1.5-s075,searound,37,1,0,0,5.0056,28
SYM-1.5-s075,searound,38,0,0,1,1.9136,13
SYM-1.5-s075,searound,39,0,0,4,1.8747,14
SYM-1.5-s075,searound,40,0,0,1,0.3391,3
SYM-1.5-s075,searound,41,0,0,9,0.415,3
SYM-1.5-s075,searound,42,0,0,6,0.1332,28
SYM-1.5-s075,searound,43,0,0,2,0.2706,5
SYM-1.5-s075,searound,44,0,0,1,2.4914,39
SYM-1.5-s075,searound,45,0,0,5,1.2354,14
SYM-1.5-s075,searound,46,0,0,1,1.4762,7
SYM-1.5-s075,searound,47,0,0,1,1.2001,3
SYM-1.5-s075,searound,48,0,0,3,1.308,38
SYM-1.5-s075,searound,49,0,0,7,0.4148,33
