arm,track,seed,runaway,parade,within3,gap090,leaderIdx
SYM-1.5-s10,seatrack,1,0,0,2,0.4608,25
SYM-1.5-s10,seatrack,2,0,0,4,1.4957,8
SYM-1.5-s10,seatrack,3,1,0,0,3.7342,5
SYM-1.5-s10,seatrack,4,0,0,2,0.1093,29
SYM-1.5-s10,seatrack,5,0,0,7,0.567,39
SYM-1.5-s10,seatrack,6,0,0,1,2.3716,7
SYM-1.5-s10,seatrack,7,0,0,5,1.1035,38
SYM-1.5-s10,seatrack,8,0,0,1,0.0586,11
SYM-1.5-s10,seatrack,9,0,0,3,1.8882,35
SYM-1.5-s10,seatrack,10,0,0,3,1.4255,18
SYM-1.5-s10,seatrack,11,0,0,3,0.1457,29
SYM-1.5-s10,seatrack,12,0,0,2,1.0162,7
SYM-1.5-s10,seatrack,13,0,0,7,0.0987,5
SYM-1.5-s10,seatrack,14,0,0,6,0.5267,25
SYM-1.5-s10,seatrack,15,0,0,1,1.804,33
SYM-1.5-s10,seatrack,16,0,0,4,0.0582,20
SYM-1.5-s10,seatrack,17,1,0,0,3.2608,2
SYM-1.5-s10,seatrack,18,0,0,2,2.1615,22
SYM-1.5-s10,seatrack,19,0,0,1,1.3262,13
SYM-1.5-s10,seatrack,20,0,0,2,0.0507,15
SYM-1.5-s10,seatrack,21,1,0,0,3.113,30
SYM-1.5-s10,seatrack,22,0,0,2,1.2566,11
SYM-1.5-s10,seatrack,23,1,0,0,3.9061,12
SYM-1.5-s10,seatrack,24,0,0,1,1.1566,36
SYM-1.5-s10,seatrack,25,0,0,6,0.597,7
SYM-1.5-s10,seatrack,26,0,0,1,0.7407,34
SYM-1.5-s10,seatrack,27,0,0,1,1.4918,2
SYM-1.5-s10,seatrack,28,0,0,2,1.2338,17
SYM-1.5-s10,seatrack,29,0,0,3,0.798,18
SYM-1.5-s10,seatrack,30,0,0,1,2.1478,23
SYM-1.5-s10,seatrack,31,0,0,1,1.9481,5
SYM-1.5-s10,seatrack,32,1,0,0,7.398,34
SYM-1.5-s10,seatrack,33,1,0,0,6.1799,12
SYM-1.5-s10,seatrack,34,0,0,1,2.9933,32
SYM-1.5-s10,seatrack,35,0,0,2,1.7474,13
SYM-1.5-s10,seatrack,36,0,0,3,0.0517,32
SYM-1.5-s10,seatrack,37,0,0,1,2.244,26
SYM-1.5-s10,seatrack,38,0,0,2,0.0846,3
SYM-1.5-s10,seatrack,39,0,0,1,2.4627,29
SYM-1.5-s10,seatrack,40,0,0,3,0.5421,25
SYM-1.5-s10,seatrack,41,0,0,2,2.0335,25
SYM-1.5-s10,seatrack,42,0,0,3,0.258,9
SYM-1.5-s10,seatrack,43,0,0,2,0.3507,16
SYM-1.5-s10,seatrack,44,0,0,8,0.2907,34
