arm,track,seed,runaway,parade,within3,gap090,leaderIdx
SYM-1.5-s075,ice-track,1,0,0,11,0.5435,16
SYM-1.5-s075,ice-track,2,0,1,1,1.4853,25
SYM-1.5-s075,ice-track,3,0,0,4,0.2019,24
SYM-1.5-s075,ice-track,4,0,0,1,1.2008,37
SYM-1.5-s075,ice-track,5,0,0,6,0.0037,10
SYM-1.5-s075,ice-track,6,0,0,2,1.1996,3
SYM-1.5-s075,ice-track,7,0,0,2,1.8554,18
SYM-1.5-s075,ice-track,8,0,0,2,0.318,25
SYM-1.5-s075,ice-track,9,0,0,7,0.6023,11
SYM-1.5-s075,ice-track,10,0,0,0,4.177,33
SYM-1.5-s075,ice-track,11,0,0,11,0.9614,17
SYM-1.5-s075,ice-track,12,0,0,2,1.1978,7
SYM-1.5-s075,ice-track,13,0,0,5,0.0625,12
SYM-1.5-s075,ice-track,14,0,0,1,2.5056,1
SYM-1.5-s075,ice-track,15,0,0,1,1.718,27
SYM-1.5-s075,ice-track,16,0,0,1,1.8853,22
SYM-1.5-s075,ice-track,17,0,0,2,1.2214,10
SYM-1.5-s075,ice-track,18,0,0,0,6.8764,6
SYM-1.5-s075,ice-track,19,0,0,1,2.2161,35
SYM-1.5-s075,ice-track,20,0,0,2,1.1657,11
SYM-1.5-s075,ice-track,21,0,0,1,1.4997,8
SYM-1.5-s075,ice-track,22,0,1,2,1.5009,30
SYM-1.5-s075,ice-track,23,0,0,1,1.7434,39
SYM-1.5-s075,ice-track,24,0,0,2,1.4909,35
SYM-1.5-s075,ice-track,25,0,0,5,0.702,7
SYM-1.5-s075,ice-track,26,0,0,13,0.0287,10
SYM-1.5-s075,ice-track,27,1,0,0,4.7895,12
SYM-1.5-s075,ice-track,28,0,0,1,1.9712,11
SYM-1.5-s075,ice-track,29,0,0,1,2.2359,30
SYM-1.5-s075,ice-track,30,0,0,8,0.3718,2
SYM-1.5-s075,ice-track,31,0,0,0,3.3901,38
SYM-1.5-s075,ice-track,32,0,0,12,0.3216,26
SYM-1.5-s075,ice-track,33,0,0,12,0.2045,14
SYM-1.5-s075,ice-track,34,0,0,2,0.4017,16
SYM-1.5-s075,ice-track,35,0,0,3,0.6091,35
SYM-1.5-s075,ice-track,36,0,0,7,0.0141,8
SYM-1.5-s075,ice-track,37,0,0,2,1.7838,0
SYM-1.5-s075,ice-track,38,0,0,10,0.6634,14
SYM-1.5-s075,ice-track,39,0,0,1,1.7922,37
SYM-1.5-s075,ice-track,40,0,0,5,0.9309,13
SYM-1.5-s075,ice-track,41,0,0,13,0.0642,38
