arm,track,seed,runaway,parade,within3,gap090,leaderIdx
SYM-1.5-s10,mountainstreet,1,1,0,0,7.3231,38
SYM-1.5-s10,mountainstreet,2,0,0,6,2.031,29
SYM-1.5-s10,mountainstreet,3,0,0,2,0.0861,31
SYM-1.5-s10,mountainstreet,4,0,0,2,0.496,16
SYM-1.5-s10,mountainstreet,5,0,0,2,0.2282,15
SYM-1.5-s10,mountainstreet,6,0,0,1,1.6928,28
SYM-1.5-s10,mountainstreet,7,0,0,0,3.2336,14
SYM-1.5-s10,mountainstreet,8,0,0,2,1.4792,5
SYM-1.5-s10,mountainstreet,9,0,0,1,1.5149,4
SYM-1.5-s10,mountainstreet,10,0,0,3,0.8578,5
SYM-1.5-s10,mountainstreet,11,1,0,0,4.8481,5
SYM-1.5-s10,mountainstreet,12,0,0,1,1.1019,6
SYM-1.5-s10,mountainstreet,13,0,0,4,0.0987,17
SYM-1.5-s10,mountainstreet,14,1,0,0,9.1614,38
SYM-1.5-s10,mountainstreet,15,0,0,5,0.5493,1
SYM-1.5-s10,mountainstreet,16,0,0,2,1.616,21
SYM-1.5-s10,mountainstreet,17,0,0,5,0.1882,15
SYM-1.5-s10,mountainstreet,18,0,0,4,1.8278,21
SYM-1.5-s10,mountainstreet,19,0,0,9,0.322,16
SYM-1.5-s10,mountainstreet,20,0,0,1,1.1172,25
SYM-1.5-s10,mountainstreet,21,0,0,2,1.9032,35
SYM-1.5-s10,mountainstreet,22,0,0,2,1.3361,20
SYM-1.5-s10,mountainstreet,23,0,0,3,0.1093,30
SYM-1.5-s10,mountainstreet,24,0,0,2,1.5001,36
SYM-1.5-s10,mountainstreet,25,0,0,3,0.2617,37
SYM-1.5-s10,mountainstreet,26,0,0,4,0.6334,8
SYM-1.5-s10,mountainstreet,27,0,0,8,1.1517,2
SYM-1.5-s10,mountainstreet,28,0,0,1,1.0527,13
SYM-1.5-s10,mountainstreet,29,0,0,2,1.6261,37
SYM-1.5-s10,mountainstreet,30,0,0,11,0.1735,34
SYM-1.5-s10,mountainstreet,31,0,0,2,1.7762,21
SYM-1.5-s10,mountainstreet,32,0,0,1,2.3469,23
SYM-1.5-s10,mountainstreet,33,0,1,1,2.8198,19
SYM-1.5-s10,mountainstreet,34,0,0,2,2.2146,29
SYM-1.5-s10,mountainstreet,35,0,0,1,0.0469,13
SYM-1.5-s10,mountainstreet,36,0,0,3,1.2777,18
SYM-1.5-s10,mountainstreet,37,0,0,2,0.3389,37
SYM-1.5-s10,mountainstreet,38,0,0,5,2.0906,26
SYM-1.5-s10,mountainstreet,39,0,0,5,1.3237,8
SYM-1.5-s10,mountainstreet,40,0,0,0,4.1957,2
SYM-1.5-s10,mountainstreet,41,0,0,6,0.4427,27
