arm,track,seed,runaway,parade,within3,gap090,leaderIdx
SYM-1.5-s075,river-run,1,0,0,1,2.4958,32
SYM-1.5-s075,river-run,2,0,0,2,0.3785,11
SYM-1.5-s075,river-run,3,0,0,2,1.3251,9
SYM-1.5-s075,river-run,4,0,0,1,0.645,4
SYM-1.5-s075,river-run,5,0,0,1,2.9831,1
SYM-1.5-s075,river-run,6,0,0,2,1.4692,39
SYM-1.5-s075,river-run,7,0,0,3,1.6345,36
SYM-1.5-s075,river-run,8,0,0,8,1.2758,33
SYM-1.5-s075,river-run,9,0,0,5,2.5765,9
SYM-1.5-s075,river-run,10,0,0,4,0.1704,1
SYM-1.5-s075,river-run,11,0,0,0,3.4998,19
SYM-1.5-s075,river-run,12,0,0,3,0.2788,21
SYM-1.5-s075,river-run,13,0,0,2,0.5278,39
SYM-1.5-s075,river-run,14,0,0,1,0.0211,18
SYM-1.5-s075,river-run,15,0,0,0,3.7968,18
SYM-1.5-s075,river-run,16,0,0,0,3.063,1
SYM-1.5-s075,river-run,17,0,0,3,0.3414,22
SYM-1.5-s075,river-run,18,0,0,2,1.4784,19
SYM-1.5-s075,river-run,19,1,0,0,4.1002,22
SYM-1.5-s075,river-run,20,0,0,1,1.0355,26
SYM-1.5-s075,river-run,21,0,0,4,0.3082,28
SYM-1.5-s075,river-run,22,0,0,1,1.4482,1
SYM-1.5-s075,river-run,23,0,0,1,2.8148,30
SYM-1.5-s075,river-run,24,0,0,1,2.2328,32
SYM-1.5-s075,river-run,25,0,0,2,2.3076,22
SYM-1.5-s075,river-run,26,0,0,3,2.1259,0
SYM-1.5-s075,river-run,27,0,0,4,0.1879,9
SYM-1.5-s075,river-run,28,0,0,3,0.9359,13
SYM-1.5-s075,river-run,29,0,0,5,1.0576,27
SYM-1.5-s075,river-run,30,0,0,1,1.1964,25
SYM-1.5-s075,river-run,31,0,0,2,1.9803,5
SYM-1.5-s075,river-run,32,1,0,0,3.6829,36
SYM-1.5-s075,river-run,33,0,0,1,1.2003,30
SYM-1.5-s075,river-run,34,0,0,1,2.8116,28
SYM-1.5-s075,river-run,35,0,0,1,0.7135,17
SYM-1.5-s075,river-run,36,0,0,1,1.3557,18
SYM-1.5-s075,river-run,37,0,0,5,0.7913,35
SYM-1.5-s075,river-run,38,0,0,3,0.4129,15
SYM-1.5-s075,river-run,39,0,0,3,0.1827,12
SYM-1.5-s075,river-run,40,0,0,2,0.3435,15
SYM-1.5-s075,river-run,41,0,0,3,0.1284,18
SYM-1.5-s075,river-run,42,0,0,1,1.276,3
SYM-1.5-s075,river-run,43,0,0,2,1.2061,8
SYM-1.5-s075,river-run,44,0,0,8,0.0632,9
SYM-1.5-s075,river-run,45,0,0,2,0.9301,29
SYM-1.5-s075,river-run,46,0,0,1,1.81,24
SYM-1.5-s075,river-run,47,0,0,2,1.5939,34
SYM-1.5-s075,river-run,48,0,0,9,0.7073,5
SYM-1.5-s075,river-run,49,0,0,2,0.8875,34
SYM-1.5-s075,river-run,50,0,0,1,0.5783,31
SYM-1.5-s075,river-run,51,0,0,6,0.2934,6
SYM-1.5-s075,river-run,52,0,0,1,2.1168,8
SYM-1.5-s075,river-run,53,1,0,0,5.8862,12
SYM-1.5-s075,river-run,54,0,0,5,0.1632,25
SYM-1.5-s075,river-run,55,0,0,6,0.8708,4
SYM-1.5-s075,river-run,56,0,0,2,1.602,38
SYM-1.5-s075,river-run,57,0,0,2,0.3088,9
SYM-1.5-s075,river-run,58,0,0,1,1.0344,39
SYM-1.5-s075,river-run,59,0,0,2,2.2461,23
SYM-1.5-s075,river-run,60,0,0,5,0.3163,12
SYM-1.5-s075,river-run,61,0,0,1,1.6867,27
SYM-1.5-s075,river-run,62,0,0,2,1.4305,16
SYM-1.5-s075,river-run,63,1,0,0,3.0527,5
SYM-1.5-s075,river-run,64,0,0,1,1.9724,0
SYM-1.5-s075,river-run,65,0,0,2,0.9959,12
SYM-1.5-s075,river-run,66,1,0,0,6.5487,31
SYM-1.5-s075,river-run,67,0,0,4,0.9011,0
SYM-1.5-s075,river-run,68,0,0,5,1.4616,36
SYM-1.5-s075,river-run,69,0,0,3,0.1744,7
SYM-1.5-s075,river-run,70,0,0,3,1.002,8
SYM-1.5-s075,river-run,71,0,0,4,0.7396,7
SYM-1.5-s075,river-run,72,0,0,1,1.506,16
SYM-1.5-s075,river-run,73,0,0,6,0.7419,2
SYM-1.5-s075,river-run,74,0,0,4,1.467,24
SYM-1.5-s075,river-run,75,0,0,1,0.7512,18
SYM-1.5-s075,river-run,76,0,0,2,2.4655,13
SYM-1.5-s075,river-run,77,0,0,8,0.089,18
SYM-1.5-s075,river-run,78,0,0,1,2.3539,17
SYM-1.5-s075,river-run,79,0,0,5,1.4746,35
SYM-1.5-s075,river-run,80,0,0,4,0.0228,34
SYM-1.5-s075,river-run,81,1,0,0,3.4542,38
SYM-1.5-s075,river-run,82,0,0,11,0.3582,6
SYM-1.5-s075,river-run,83,0,0,1,2.1075,16
SYM-1.5-s075,river-run,84,0,0,1,2.1461,19
SYM-1.5-s075,river-run,85,0,0,2,2.0647,22
SYM-1.5-s075,river-run,86,0,0,3,1.2469,19
SYM-1.5-s075,river-run,87,0,0,1,0.6403,7
SYM-1.5-s075,river-run,88,0,0,1,2.7992,35
SYM-1.5-s075,river-run,89,0,0,5,1.4097,35
SYM-1.5-s075,river-run,90,0,0,2,0.8059,18
SYM-1.5-s075,river-run,91,0,0,2,0.6722,37
SYM-1.5-s075,river-run,92,1,0,0,5.4399,20
SYM-1.5-s075,river-run,93,0,0,5,0.113,35
SYM-1.5-s075,river-run,94,0,0,5,0.9924,18
SYM-1.5-s075,river-run,95,0,0,4,1.1571,4
SYM-1.5-s075,river-run,96,0,0,1,2.6823,6
SYM-1.5-s075,river-run,97,1,0,0,3.0361,39
SYM-1.5-s075,river-run,98,0,0,3,0.5296,23
SYM-1.5-s075,river-run,99,0,0,3,0.5136,20
SYM-1.5-s075,river-run,100,0,0,2,1.9214,37
SYM-1.5-s075,river-run,101,0,0,1,1.2522,28
SYM-1.5-s075,river-run,102,0,0,1,1.7552,16
SYM-1.5-s075,river-run,103,0,0,5,0.4839,24
SYM-1.5-s075,river-run,104,0,0,1,2.0202,18
SYM-1.5-s075,river-run,105,0,0,3,2.2445,7
SYM-1.5-s075,river-run,106,0,0,1,1.3357,34
SYM-1.5-s075,river-run,107,0,0,1,1.1975,38
SYM-1.5-s075,river-run,108,0,0,4,0.4653,34
SYM-1.5-s075,river-run,109,0,0,2,2.1067,6
SYM-1.5-s075,river-run,110,0,0,2,1.475,2
SYM-1.5-s075,river-run,111,0,0,2,1.5201,11
SYM-1.5-s075,river-run,112,0,0,2,1.7476,38
SYM-1.5-s075,river-run,113,0,0,7,0.9664,28
SYM-1.5-s075,river-run,114,0,0,3,0.3946,14
SYM-1.5-s075,river-run,115,0,0,2,0.355,12
SYM-1.5-s075,river-run,116,0,0,6,0.4649,18
SYM-1.5-s075,river-run,117,0,1,1,0.9456,37
SYM-1.5-s075,river-run,118,0,0,2,0.3982,29
SYM-1.5-s075,river-run,119,0,0,0,3.9469,39
SYM-1.5-s075,river-run,120,1,0,0,3.988,8
SYM-1.5-s075,river-run,121,0,0,2,1.25,23
SYM-1.5-s075,river-run,122,0,0,2,1.3688,27
SYM-1.5-s075,river-run,123,0,0,6,0.0761,7
SYM-1.5-s075,river-run,124,0,0,9,0.7889,30
