arm,track,seed,runaway,parade,within3,gap090,leaderIdx
SYM-1.5-s075,space-sprint,100,0,0,6,2.3536,31
SYM-1.5-s075,space-sprint,101,0,0,2,1.119,2
SYM-1.5-s075,space-sprint,102,0,0,1,2.5081,15
SYM-1.5-s075,space-sprint,103,0,0,1,1.6944,0
SYM-1.5-s075,space-sprint,104,0,0,5,0.2232,12
SYM-1.5-s075,space-sprint,105,0,0,3,0.6804,35
SYM-1.5-s075,space-sprint,106,0,0,5,0.3879,8
SYM-1.5-s075,space-sprint,107,0,0,1,1.5009,38
SYM-1.5-s075,space-sprint,108,1,0,0,3.0031,35
SYM-1.5-s075,space-sprint,109,0,0,2,0.386,37
SYM-1.5-s075,space-sprint,110,1,0,0,4.4523,14
SYM-1.5-s075,space-sprint,111,0,0,2,0.9976,23
SYM-1.5-s075,space-sprint,112,0,0,1,2.6595,3
SYM-1.5-s075,space-sprint,113,0,0,5,0.0432,10
SYM-1.5-s075,space-sprint,114,0,0,1,2.5702,23
SYM-1.5-s075,space-sprint,115,0,0,1,0.0404,5
SYM-1.5-s075,space-sprint,116,0,0,6,0.5429,19
SYM-1.5-s075,space-sprint,117,0,0,5,0.4404,10
SYM-1.5-s075,space-sprint,118,0,0,1,2.2866,26
SYM-1.5-s075,space-sprint,119,0,0,4,0.8166,4
SYM-1.5-s075,space-sprint,120,0,0,0,3.2824,14
SYM-1.5-s075,space-sprint,121,0,0,2,0.4114,10
SYM-1.5-s075,space-sprint,122,0,0,2,1.8195,35
SYM-1.5-s075,space-sprint,123,0,0,2,2.112,27
SYM-1.5-s075,space-sprint,124,0,0,2,0.6443,37
SYM-1.5-s075,space-sprint,125,0,0,2,0.5358,14
SYM-1.5-s075,space-sprint,126,0,0,8,0.879,34
SYM-1.5-s075,space-sprint,127,1,0,0,3.0636,19
SYM-1.5-s075,space-sprint,128,1,0,0,3.0814,6
SYM-1.5-s075,space-sprint,129,0,0,5,0.6325,11
SYM-1.5-s075,space-sprint,130,0,0,9,0.0746,28
SYM-1.5-s075,space-sprint,131,0,0,1,1.4582,27
SYM-1.5-s075,space-sprint,132,0,0,7,0.6498,10
SYM-1.5-s075,space-sprint,133,0,0,2,0.0603,8
SYM-1.5-s075,space-sprint,134,0,0,4,0.2684,37
SYM-1.5-s075,space-sprint,135,0,0,7,1.5053,31
SYM-1.5-s075,space-sprint,136,0,0,3,1.152,19
