arm,track,seed,runaway,parade,within3,gap090,leaderIdx
V0,luger-hill,115,1,0,0,3.4567,22
V0,luger-hill,116,0,0,0,3.0179,23
V0,luger-hill,117,0,0,1,2.7166,38
V0,luger-hill,118,0,0,7,1.3715,8
V0,luger-hill,119,0,0,2,2.0573,6
V0,luger-hill,120,0,0,7,0.0891,12
V0,luger-hill,121,1,0,0,3.4201,28
V0,luger-hill,122,0,0,1,0.6984,28
V0,luger-hill,123,0,0,2,0.9298,16
V0,luger-hill,124,0,0,2,0.1602,6
V0,luger-hill,125,0,0,1,1.6303,14
V0,luger-hill,126,0,0,7,1.8789,12
V0,luger-hill,127,0,0,2,1.6374,13
V0,luger-hill,128,0,0,12,0.446,32
V0,luger-hill,129,1,0,0,4.5726,16
V0,luger-hill,130,0,0,3,0.7642,9
V0,luger-hill,131,0,0,2,0.1795,14
V0,luger-hill,132,1,0,0,6.3043,7
V0,luger-hill,133,0,0,4,0.1016,18
V0,luger-hill,134,0,0,1,0.8321,19
V0,luger-hill,135,1,0,0,3.8681,27
V0,luger-hill,136,0,0,1,2.0287,17
V0,luger-hill,137,0,0,2,1.2949,2
V0,luger-hill,138,0,0,2,0.7573,39
V0,luger-hill,139,0,0,1,2.1229,3
V0,luger-hill,140,0,0,1,1.603,22
V0,luger-hill,141,0,0,1,2.6439,17
V0,luger-hill,142,0,0,1,2.0801,6
V0,luger-hill,143,1,0,0,5.3899,6
V0,luger-hill,144,0,0,3,1.296,33
V0,luger-hill,145,0,0,3,0.3348,14
V0,luger-hill,146,1,0,0,6.1017,2
V0,luger-hill,147,0,0,1,1.5211,5
V0,luger-hill,148,0,0,2,0.9136,12
V0,luger-hill,149,0,0,3,1.0163,5
V0,luger-hill,150,0,0,1,0.709,22
V0,luger-hill,151,1,0,0,5.1319,4
V0,luger-hill,152,0,0,8,0.6234,22
V0,luger-hill,153,0,0,3,1.4484,35
V0,luger-hill,154,0,0,3,0.0343,28
V0,luger-hill,155,0,0,3,0.6288,10
V0,luger-hill,156,0,0,6,0.3376,17
V0,luger-hill,157,0,0,3,0.6031,28
V0,luger-hill,158,0,0,1,1.0265,8
V0,luger-hill,159,0,0,10,0.4941,15
V0,luger-hill,160,0,0,1,2.5491,15
V0,luger-hill,161,0,0,5,0.6323,9
V0,luger-hill,162,0,1,1,1.1847,6
V0,luger-hill,163,1,0,0,3.1527,14
V0,luger-hill,164,0,0,1,2.9833,14
V0,luger-hill,165,0,0,10,0.5182,30
V0,luger-hill,166,0,0,2,1.2679,4
V0,luger-hill,167,0,0,3,1.2695,20
V0,luger-hill,168,0,0,4,1.0527,14
V0,luger-hill,169,0,0,1,0.434,11
V0,luger-hill,170,0,0,1,2.2719,28
V0,luger-hill,171,0,0,4,0.3986,5
V0,luger-hill,172,0,0,9,0.6855,11
V0,luger-hill,173,0,0,1,2.8115,8
V0,luger-hill,174,1,0,0,3.1048,37
V0,luger-hill,175,0,0,3,1.2249,19
V0,luger-hill,176,0,0,4,1.6032,24
V0,luger-hill,177,0,0,1,2.6589,16
V0,luger-hill,178,0,0,1,2.6764,9
V0,luger-hill,179,1,0,0,3.5424,4
V0,luger-hill,180,0,0,12,0.6464,9
V0,luger-hill,181,0,0,4,1.5098,20
V0,luger-hill,182,0,0,2,0.9476,2
V0,luger-hill,183,0,0,3,0.0716,39
V0,luger-hill,184,0,0,2,0.9136,23
V0,luger-hill,185,0,0,3,1.2496,20
V0,luger-hill,186,0,0,2,1.8911,12
V0,luger-hill,187,0,0,2,1.2783,24
V0,luger-hill,188,0,0,3,1.3621,19
V0,luger-hill,189,0,0,1,2.0496,7
V0,luger-hill,190,1,0,0,4.1915,23
V0,luger-hill,191,1,0,0,4.9638,26
V0,luger-hill,192,0,0,8,1.3657,19
V0,luger-hill,193,0,0,1,2.3343,33
V0,luger-hill,194,0,0,7,0.747,20
V0,luger-hill,195,0,0,4,1.8666,10
V0,luger-hill,196,0,0,2,0.6904,29
V0,luger-hill,197,0,1,1,0.9594,2
V0,luger-hill,198,0,0,5,2.0359,1
V0,luger-hill,199,0,0,2,0.853,38
V0,luger-hill,200,0,0,4,0.3917,33
