arm,track,seed,runaway,parade,within3,gap090,leaderIdx
SYM-1.5-s075,seatrack,103,1,0,0,3.1997,27
SYM-1.5-s075,seatrack,104,1,0,0,6.1182,24
SYM-1.5-s075,seatrack,105,0,0,2,0.2347,9
SYM-1.5-s075,seatrack,106,0,0,2,1.6744,11
SYM-1.5-s075,seatrack,107,0,0,2,1.4995,23
SYM-1.5-s075,seatrack,108,0,0,0,3.1358,6
SYM-1.5-s075,seatrack,109,0,1,2,1.8378,19
SYM-1.5-s075,seatrack,110,0,0,2,1.2047,22
SYM-1.5-s075,seatrack,111,1,0,0,8.1304,8
SYM-1.5-s075,seatrack,112,0,0,5,0.9044,20
SYM-1.5-s075,seatrack,113,0,0,1,0.3737,7
SYM-1.5-s075,seatrack,114,0,0,3,1.9855,6
SYM-1.5-s075,seatrack,115,0,0,1,1.502,0
SYM-1.5-s075,seatrack,116,0,0,0,3.3567,7
SYM-1.5-s075,seatrack,117,0,0,0,3.8318,26
SYM-1.5-s075,seatrack,118,0,0,4,0.4484,8
SYM-1.5-s075,seatrack,119,0,0,3,1.071,37
SYM-1.5-s075,seatrack,120,0,0,2,1.1739,29
SYM-1.5-s075,seatrack,121,0,0,3,1.6911,28
SYM-1.5-s075,seatrack,122,0,0,1,1.707,11
SYM-1.5-s075,seatrack,123,0,0,1,2.7889,24
SYM-1.5-s075,seatrack,124,0,0,7,0.5498,34
SYM-1.5-s075,seatrack,125,0,0,5,0.5681,14
SYM-1.5-s075,seatrack,126,0,0,1,1.5006,18
SYM-1.5-s075,seatrack,127,0,0,4,0.7435,16
SYM-1.5-s075,seatrack,128,0,0,1,1.2162,38
SYM-1.5-s075,seatrack,129,0,0,3,0.3441,8
SYM-1.5-s075,seatrack,130,0,0,4,0.2468,32
SYM-1.5-s075,seatrack,131,0,0,6,1.2529,35
SYM-1.5-s075,seatrack,132,0,0,0,3.3018,2
SYM-1.5-s075,seatrack,133,0,0,1,1.4637,11
SYM-1.5-s075,seatrack,134,0,0,0,3.0735,39
SYM-1.5-s075,seatrack,135,0,0,1,0.2079,26
SYM-1.5-s075,seatrack,136,0,0,1,0.9509,9
SYM-1.5-s075,seatrack,137,1,0,0,4.9661,11
SYM-1.5-s075,seatrack,138,0,0,0,4.1302,8
SYM-1.5-s075,seatrack,139,0,0,1,1.197,23
SYM-1.5-s075,seatrack,140,1,0,0,6.8403,4
SYM-1.5-s075,seatrack,141,0,0,1,1.9666,34
SYM-1.5-s075,seatrack,142,1,0,0,3.5892,32
SYM-1.5-s075,seatrack,143,0,0,1,2.9508,2
SYM-1.5-s075,seatrack,144,0,0,5,0.8789,26
SYM-1.5-s075,seatrack,145,0,0,4,1.1101,35
SYM-1.5-s075,seatrack,146,0,0,1,1.969,13
SYM-1.5-s075,seatrack,147,0,0,2,2.0332,25
SYM-1.5-s075,seatrack,148,0,0,2,2.2445,28
SYM-1.5-s075,seatrack,149,0,0,2,1.4578,15
SYM-1.5-s075,seatrack,150,0,0,1,1.198,34
SYM-1.5-s075,seatrack,151,0,0,4,0.9092,15
SYM-1.5-s075,seatrack,152,0,0,3,1.1679,22
SYM-1.5-s075,seatrack,153,0,0,1,1.5012,19
SYM-1.5-s075,seatrack,154,0,0,2,1.1326,34
SYM-1.5-s075,seatrack,155,0,0,8,0.5354,11
SYM-1.5-s075,seatrack,156,0,0,2,1.1544,6
SYM-1.5-s075,seatrack,157,0,0,4,1.0933,30
SYM-1.5-s075,seatrack,158,0,0,0,5.9949,13
SYM-1.5-s075,seatrack,159,0,0,2,1.5055,1
SYM-1.5-s075,seatrack,160,0,0,1,1.4124,23
SYM-1.5-s075,seatrack,161,0,0,0,4.0574,9
SYM-1.5-s075,seatrack,162,0,0,1,2.9621,35
SYM-1.5-s075,seatrack,163,0,0,2,0.9805,36
SYM-1.5-s075,seatrack,164,1,0,0,4.9865,6
SYM-1.5-s075,seatrack,165,0,0,3,1.4179,35
SYM-1.5-s075,seatrack,166,0,0,2,1.8923,28
SYM-1.5-s075,seatrack,167,0,0,2,2.3014,33
SYM-1.5-s075,seatrack,168,0,0,0,3.5974,35
SYM-1.5-s075,seatrack,169,0,0,2,0.7969,0
SYM-1.5-s075,seatrack,170,0,0,4,1.1945,36
SYM-1.5-s075,seatrack,171,0,0,5,0.4068,19
SYM-1.5-s075,seatrack,172,0,0,6,0.3426,38
SYM-1.5-s075,seatrack,173,0,0,2,2.2156,19
SYM-1.5-s075,seatrack,174,0,0,3,1.9709,4
SYM-1.5-s075,seatrack,175,0,0,1,0.5678,39
SYM-1.5-s075,seatrack,176,0,0,3,1.0145,5
SYM-1.5-s075,seatrack,177,0,0,1,1.372,20
SYM-1.5-s075,seatrack,178,0,0,1,1.5022,31
SYM-1.5-s075,seatrack,179,1,0,0,6.9539,8
SYM-1.5-s075,seatrack,180,0,0,5,0.6043,18
SYM-1.5-s075,seatrack,181,0,0,1,2.6292,14
SYM-1.5-s075,seatrack,182,0,0,1,2.7665,32
SYM-1.5-s075,seatrack,183,0,0,1,0.3199,13
SYM-1.5-s075,seatrack,184,0,0,2,1.0993,23
SYM-1.5-s075,seatrack,185,0,0,3,1.2987,39
SYM-1.5-s075,seatrack,186,0,0,1,2.432,12
SYM-1.5-s075,seatrack,187,0,0,4,0.1041,16
SYM-1.5-s075,seatrack,188,0,0,3,0.0494,9
SYM-1.5-s075,seatrack,189,0,0,1,1.502,2
SYM-1.5-s075,seatrack,190,0,0,2,1.5521,25
SYM-1.5-s075,seatrack,191,0,0,2,0.4059,26
SYM-1.5-s075,seatrack,192,0,0,3,2.129,32
SYM-1.5-s075,seatrack,193,0,0,2,0.8137,38
SYM-1.5-s075,seatrack,194,0,0,10,1.256,27
SYM-1.5-s075,seatrack,195,0,0,2,2.0912,18
SYM-1.5-s075,seatrack,196,0,0,5,0.6088,7
SYM-1.5-s075,seatrack,197,0,0,3,1.5513,2
SYM-1.5-s075,seatrack,198,0,0,0,3.344,37
SYM-1.5-s075,seatrack,199,0,0,2,1.4995,34
SYM-1.5-s075,seatrack,200,0,0,1,1.2015,18
