arm,track,seed,runaway,parade,within3,gap090,leaderIdx
SYM-1.5-s10,garden-path,103,0,0,10,0.0619,26
SYM-1.5-s10,garden-path,104,0,0,2,1.1799,5
SYM-1.5-s10,garden-path,105,1,0,0,4.8846,1
SYM-1.5-s10,garden-path,106,0,0,3,1.7232,35
SYM-1.5-s10,garden-path,107,0,0,3,0.7042,33
SYM-1.5-s10,garden-path,108,0,0,2,1.6148,20
SYM-1.5-s10,garden-path,109,0,0,4,0.5849,8
SYM-1.5-s10,garden-path,110,0,0,8,0.1371,27
SYM-1.5-s10,garden-path,111,0,0,3,0.6231,7
SYM-1.5-s10,garden-path,112,0,0,1,2.9832,29
SYM-1.5-s10,garden-path,113,1,0,0,5.5408,35
SYM-1.5-s10,garden-path,114,0,0,6,0.5716,4
SYM-1.5-s10,garden-path,115,0,0,5,0.4326,20
SYM-1.5-s10,garden-path,116,1,0,0,5.8334,2
SYM-1.5-s10,garden-path,117,0,0,1,2.6407,1
SYM-1.5-s10,garden-path,118,0,0,1,1.9168,21
SYM-1.5-s10,garden-path,119,0,0,2,0.9268,25
SYM-1.5-s10,garden-path,120,0,0,1,2.8064,31
SYM-1.5-s10,garden-path,121,0,0,1,1.1974,2
SYM-1.5-s10,garden-path,122,0,0,6,0.7086,34
SYM-1.5-s10,garden-path,123,0,0,7,0.5966,5
SYM-1.5-s10,garden-path,124,0,0,4,0.5254,33
SYM-1.5-s10,garden-path,125,0,0,1,1.2006,31
SYM-1.5-s10,garden-path,126,0,0,5,0.5133,34
SYM-1.5-s10,garden-path,127,0,0,3,1.0466,6
SYM-1.5-s10,garden-path,128,0,0,2,0.2661,29
SYM-1.5-s10,garden-path,129,0,0,1,2.2341,37
SYM-1.5-s10,garden-path,130,0,0,0,4.5992,15
SYM-1.5-s10,garden-path,131,0,0,2,1.1701,4
SYM-1.5-s10,garden-path,132,0,0,0,3.4808,12
SYM-1.5-s10,garden-path,133,0,0,4,1.0776,35
SYM-1.5-s10,garden-path,134,0,0,2,1.1886,16
SYM-1.5-s10,garden-path,135,0,0,5,1.221,18
SYM-1.5-s10,garden-path,136,1,0,0,4.1096,19
SYM-1.5-s10,garden-path,137,0,0,1,2.3995,34
SYM-1.5-s10,garden-path,138,0,0,1,1.4314,33
SYM-1.5-s10,garden-path,139,0,0,3,1.2799,33
SYM-1.5-s10,garden-path,140,0,0,4,1.6927,29
SYM-1.5-s10,garden-path,141,0,0,1,0.8244,20
SYM-1.5-s10,garden-path,142,0,0,1,2.9356,38
SYM-1.5-s10,garden-path,143,0,0,2,1.5001,29
SYM-1.5-s10,garden-path,144,0,0,1,1.1932,28
SYM-1.5-s10,garden-path,145,0,0,1,1.7845,4
SYM-1.5-s10,garden-path,146,0,0,3,1.3972,33
SYM-1.5-s10,garden-path,147,0,0,2,0.7554,11
SYM-1.5-s10,garden-path,148,0,0,1,1.1883,35
SYM-1.5-s10,garden-path,149,0,0,1,1.9413,30
SYM-1.5-s10,garden-path,150,0,0,1,1.11,32
SYM-1.5-s10,garden-path,151,0,0,4,0.0358,22
SYM-1.5-s10,garden-path,152,0,0,3,0.764,32
SYM-1.5-s10,garden-path,153,0,0,4,0.1809,4
SYM-1.5-s10,garden-path,154,0,0,2,0.4703,26
SYM-1.5-s10,garden-path,155,0,0,0,4.0335,22
SYM-1.5-s10,garden-path,156,0,0,5,0.0028,13
SYM-1.5-s10,garden-path,157,0,0,2,0.9425,15
SYM-1.5-s10,garden-path,158,0,1,2,2.2675,23
SYM-1.5-s10,garden-path,159,0,0,4,0.4495,10
SYM-1.5-s10,garden-path,160,0,0,1,1.1953,33
SYM-1.5-s10,garden-path,161,0,0,7,1.7287,20
SYM-1.5-s10,garden-path,162,1,0,0,5.7507,35
SYM-1.5-s10,garden-path,163,0,0,3,1.105,25
SYM-1.5-s10,garden-path,164,0,0,0,4.519,4
SYM-1.5-s10,garden-path,165,0,0,6,0.9901,13
SYM-1.5-s10,garden-path,166,1,0,0,4.4653,19
SYM-1.5-s10,garden-path,167,0,0,1,1.6893,16
SYM-1.5-s10,garden-path,168,0,0,2,1.4425,20
SYM-1.5-s10,garden-path,169,0,0,3,0.1815,17
SYM-1.5-s10,garden-path,170,0,0,4,1.7731,36
SYM-1.5-s10,garden-path,171,0,0,5,0.7107,25
SYM-1.5-s10,garden-path,172,0,0,2,0.1722,23
SYM-1.5-s10,garden-path,173,0,0,2,0.9521,8
SYM-1.5-s10,garden-path,174,0,0,4,1.02,28
SYM-1.5-s10,garden-path,175,1,0,0,4.6051,14
