arm,track,seed,runaway,parade,within3,gap090,leaderIdx
SYM-1.5-s10,searound,110,0,0,1,1.3257,0
SYM-1.5-s10,searound,111,0,0,8,0.4342,28
SYM-1.5-s10,searound,112,0,0,6,0.4831,34
SYM-1.5-s10,searound,113,0,0,3,0.4918,21
SYM-1.5-s10,searound,114,0,0,11,0.8905,37
SYM-1.5-s10,searound,115,0,0,2,1.6471,17
SYM-1.5-s10,searound,116,1,0,0,3.4409,12
SYM-1.5-s10,searound,117,0,0,3,0.5708,16
SYM-1.5-s10,searound,118,0,0,2,1.4999,20
SYM-1.5-s10,searound,119,1,0,0,5.0228,37
SYM-1.5-s10,searound,120,0,0,2,1.5003,11
SYM-1.5-s10,searound,121,0,0,2,0.2599,3
SYM-1.5-s10,searound,122,0,0,1,2.5392,2
SYM-1.5-s10,searound,123,0,0,3,0.4151,19
SYM-1.5-s10,searound,124,0,0,1,2.1942,3
SYM-1.5-s10,searound,125,0,0,1,1.1996,0
SYM-1.5-s10,searound,126,0,0,11,0.2195,5
SYM-1.5-s10,searound,127,1,0,0,3.7128,5
SYM-1.5-s10,searound,128,1,0,0,4.2027,17
SYM-1.5-s10,searound,129,0,0,9,0.3827,5
SYM-1.5-s10,searound,130,0,0,1,1.9782,15
SYM-1.5-s10,searound,131,0,0,3,0.2057,28
SYM-1.5-s10,searound,132,0,0,2,0.8353,8
SYM-1.5-s10,searound,133,0,0,1,2.8976,18
SYM-1.5-s10,searound,134,0,0,1,1.2981,32
SYM-1.5-s10,searound,135,0,0,1,1.6965,32
SYM-1.5-s10,searound,136,0,0,9,0.0628,3
SYM-1.5-s10,searound,137,0,0,3,0.4506,18
SYM-1.5-s10,searound,138,0,0,1,2.3485,19
SYM-1.5-s10,searound,139,0,0,4,0.2872,13
SYM-1.5-s10,searound,140,0,0,3,0.0241,14
SYM-1.5-s10,searound,141,0,0,2,0.3474,26
SYM-1.5-s10,searound,142,0,0,2,1.1904,19
SYM-1.5-s10,searound,143,0,0,3,0.473,25
SYM-1.5-s10,searound,144,0,0,7,0.2644,16
SYM-1.5-s10,searound,145,0,0,2,0.7763,30
SYM-1.5-s10,searound,146,0,0,1,1.5281,38
SYM-1.5-s10,searound,147,1,0,0,4.5041,17
SYM-1.5-s10,searound,148,0,0,3,1.8689,32
SYM-1.5-s10,searound,149,1,0,0,8.5819,33
SYM-1.5-s10,searound,150,0,0,8,0.6134,13
SYM-1.5-s10,searound,151,0,0,3,0.8343,25
SYM-1.5-s10,searound,152,0,0,1,1.2623,22
SYM-1.5-s10,searound,153,0,0,2,0.9117,24
SYM-1.5-s10,searound,154,1,0,0,5.8488,4
SYM-1.5-s10,searound,155,0,0,4,0.3054,38
SYM-1.5-s10,searound,156,0,0,1,2.4787,30
SYM-1.5-s10,searound,157,1,0,0,5.4686,18
SYM-1.5-s10,searound,158,0,0,3,0.3785,39
SYM-1.5-s10,searound,159,1,0,0,3.719,31
SYM-1.5-s10,searound,160,0,0,7,0.0822,33
SYM-1.5-s10,searound,161,0,0,0,4.2741,39
SYM-1.5-s10,searound,162,1,0,0,8.7304,3
SYM-1.5-s10,searound,163,0,0,2,0.7258,29
SYM-1.5-s10,searound,164,0,0,3,0.3576,29
SYM-1.5-s10,searound,165,0,0,5,1.0718,29
SYM-1.5-s10,searound,166,0,0,2,0.9006,34
SYM-1.5-s10,searound,167,0,0,0,3.5691,33
SYM-1.5-s10,searound,168,1,0,0,6.0176,24
SYM-1.5-s10,searound,169,0,0,1,1.9391,17
SYM-1.5-s10,searound,170,0,0,8,1.3789,23
SYM-1.5-s10,searound,171,0,0,9,0.499,8
SYM-1.5-s10,searound,172,0,0,7,0.4643,11
SYM-1.5-s10,searound,173,0,0,3,1.5997,14
