arm,track,seed,runaway,parade,within3,gap090,leaderIdx
V0,space-sprint,134,0,0,4,0.7486,37
V0,space-sprint,135,0,0,7,1.5053,31
V0,space-sprint,136,0,0,3,1.152,19
V0,space-sprint,137,0,0,1,2.616,35
V0,space-sprint,138,1,0,0,4.4274,39
V0,space-sprint,139,0,0,2,1.0182,15
V0,space-sprint,140,0,0,6,1.3436,20
V0,space-sprint,141,1,0,0,9.7753,17
V0,space-sprint,142,0,0,3,0.0866,20
V0,space-sprint,143,0,0,7,0.7996,3
V0,space-sprint,144,0,0,4,0.8165,35
V0,space-sprint,145,0,0,2,1.4074,23
V0,space-sprint,146,1,0,0,7.1213,38
V0,space-sprint,147,0,0,4,1.1622,11
V0,space-sprint,148,0,0,1,2.9815,28
V0,space-sprint,149,0,1,1,0.9065,13
V0,space-sprint,150,0,0,1,0.4087,32
V0,space-sprint,151,0,0,1,2.253,11
V0,space-sprint,152,1,0,0,3.3389,31
V0,space-sprint,153,1,0,0,4.9775,27
V0,space-sprint,154,0,0,1,2.9228,2
V0,space-sprint,155,1,0,0,3.2878,38
V0,space-sprint,156,0,0,3,2.2495,19
V0,space-sprint,157,0,0,4,1.0922,16
V0,space-sprint,158,1,0,0,3.5873,33
V0,space-sprint,159,0,0,13,0.8024,39
V0,space-sprint,160,0,0,1,1.9582,34
V0,space-sprint,161,0,0,4,0.7138,18
V0,space-sprint,162,1,0,0,3.1998,27
V0,space-sprint,163,0,0,2,1.0801,27
V0,space-sprint,164,1,0,0,6.7907,27
V0,space-sprint,165,0,0,12,1.2173,23
V0,space-sprint,166,0,0,3,0.1865,6
V0,space-sprint,167,0,0,6,0.3706,20
V0,space-sprint,168,0,0,2,0.5425,15
V0,space-sprint,169,0,0,0,3.7975,15
V0,space-sprint,170,0,0,10,0.1961,2
V0,space-sprint,171,0,0,2,0.9222,26
V0,space-sprint,172,0,0,6,1.6711,6
V0,space-sprint,173,0,0,5,0.1967,9
V0,space-sprint,174,0,0,7,0.7973,8
V0,space-sprint,175,0,0,1,1.7313,31
V0,space-sprint,176,1,0,0,4.5268,38
V0,space-sprint,177,0,0,4,1.1958,29
V0,space-sprint,178,1,0,0,5.5271,31
V0,space-sprint,179,0,0,4,0.4749,20
V0,space-sprint,180,0,0,2,1.3235,22
V0,space-sprint,181,1,0,0,3.4991,25
