arm,track,seed,runaway,parade,within3,gap090,leaderIdx
SYM-1.5-s10,city-circuit,1,0,0,4,0.6709,32
SYM-1.5-s10,city-circuit,2,0,0,3,1.9556,7
SYM-1.5-s10,city-circuit,3,0,0,10,0.698,14
SYM-1.5-s10,city-circuit,4,0,0,3,1.6276,3
SYM-1.5-s10,city-circuit,5,0,0,2,2.1355,9
SYM-1.5-s10,city-circuit,6,0,0,4,1.1367,29
SYM-1.5-s10,city-circuit,7,0,0,1,2.8454,18
SYM-1.5-s10,city-circuit,8,0,0,3,1.7461,27
SYM-1.5-s10,city-circuit,9,1,0,0,5.112,5
SYM-1.5-s10,city-circuit,10,0,0,5,1.0016,5
SYM-1.5-s10,city-circuit,11,0,0,5,1.1506,31
SYM-1.5-s10,city-circuit,12,0,0,2,1.0145,39
SYM-1.5-s10,city-circuit,13,0,0,1,1.1961,16
SYM-1.5-s10,city-circuit,14,0,0,1,1.563,27
SYM-1.5-s10,city-circuit,15,0,0,4,0.4578,19
SYM-1.5-s10,city-circuit,16,0,0,2,1.6142,30
SYM-1.5-s10,city-circuit,17,0,0,2,0.9704,39
SYM-1.5-s10,city-circuit,18,0,0,2,1.3244,25
SYM-1.5-s10,city-circuit,19,0,0,11,0.0609,30
SYM-1.5-s10,city-circuit,20,0,0,3,0.4228,36
SYM-1.5-s10,city-circuit,21,0,0,2,0.1157,28
SYM-1.5-s10,city-circuit,22,0,0,3,1.6711,23
SYM-1.5-s10,city-circuit,23,0,0,8,0.1397,18
SYM-1.5-s10,city-circuit,24,0,0,4,0.2926,32
SYM-1.5-s10,city-circuit,25,0,0,3,1.1487,39
SYM-1.5-s10,city-circuit,26,0,0,2,1.3394,22
SYM-1.5-s10,city-circuit,27,0,0,1,2.8881,33
SYM-1.5-s10,city-circuit,28,0,0,3,2.1775,31
SYM-1.5-s10,city-circuit,29,1,0,0,4.4833,38
SYM-1.5-s10,city-circuit,30,0,0,7,0.4231,31
SYM-1.5-s10,city-circuit,31,0,0,7,0.5544,22
SYM-1.5-s10,city-circuit,32,0,0,3,1.0555,38
SYM-1.5-s10,city-circuit,33,0,0,0,3.5366,11
SYM-1.5-s10,city-circuit,34,0,0,2,0.9299,32
SYM-1.5-s10,city-circuit,35,0,0,3,0.28,39
SYM-1.5-s10,city-circuit,36,1,0,0,5.6332,19
SYM-1.5-s10,city-circuit,37,0,0,3,0.3336,36
SYM-1.5-s10,city-circuit,38,0,0,7,0.9718,35
SYM-1.5-s10,city-circuit,39,0,0,7,1.1981,12
SYM-1.5-s10,city-circuit,40,0,0,3,1.3119,19
SYM-1.5-s10,city-circuit,41,0,0,2,2.4891,19
SYM-1.5-s10,city-circuit,42,0,0,1,2.6935,20
SYM-1.5-s10,city-circuit,43,0,0,6,0.25,29
SYM-1.5-s10,city-circuit,44,1,0,0,3.2967,38
SYM-1.5-s10,city-circuit,45,0,0,1,1.6145,18
SYM-1.5-s10,city-circuit,46,0,0,3,1.4726,31
SYM-1.5-s10,city-circuit,47,0,1,1,1.1995,6
SYM-1.5-s10,city-circuit,48,0,0,5,0.0152,16
SYM-1.5-s10,city-circuit,49,0,0,2,2.3596,17
SYM-1.5-s10,city-circuit,50,1,0,0,4.818,25
SYM-1.5-s10,city-circuit,51,0,0,9,0.088,22
SYM-1.5-s10,city-circuit,52,0,0,8,1.0794,0
SYM-1.5-s10,city-circuit,53,0,0,2,1.3031,5
SYM-1.5-s10,city-circuit,54,0,0,5,1.456,29
SYM-1.5-s10,city-circuit,55,0,0,5,0.911,34
SYM-1.5-s10,city-circuit,56,1,0,0,3.2759,1
SYM-1.5-s10,city-circuit,57,0,0,4,0.4629,20
SYM-1.5-s10,city-circuit,58,0,0,1,1.8176,22
SYM-1.5-s10,city-circuit,59,0,0,2,1.9667,23
SYM-1.5-s10,city-circuit,60,0,0,16,1.0048,29
SYM-1.5-s10,city-circuit,61,0,0,0,3.098,39
SYM-1.5-s10,city-circuit,62,0,0,1,2.2957,13
SYM-1.5-s10,city-circuit,63,0,0,2,0.9217,0
SYM-1.5-s10,city-circuit,64,0,0,1,2.3033,27
SYM-1.5-s10,city-circuit,65,0,0,1,2.08,21
SYM-1.5-s10,city-circuit,66,0,1,3,0.8134,6
SYM-1.5-s10,city-circuit,67,0,0,1,1.5693,11
SYM-1.5-s10,city-circuit,68,0,0,5,0.2635,31
SYM-1.5-s10,city-circuit,69,0,0,0,3.0485,35
SYM-1.5-s10,city-circuit,70,0,0,7,0.8866,9
SYM-1.5-s10,city-circuit,71,0,0,2,1.1951,3
SYM-1.5-s10,city-circuit,72,0,0,1,1.4339,12
SYM-1.5-s10,city-circuit,73,0,0,2,0.3508,24
SYM-1.5-s10,city-circuit,74,0,0,0,3.8222,21
SYM-1.5-s10,city-circuit,75,0,0,5,1.1262,6
SYM-1.5-s10,city-circuit,76,0,0,1,2.3551,37
SYM-1.5-s10,city-circuit,77,0,0,3,0.0435,3
SYM-1.5-s10,city-circuit,78,0,0,1,2.2255,38
SYM-1.5-s10,city-circuit,79,0,0,3,0.8416,21
SYM-1.5-s10,city-circuit,80,0,0,3,0.3006,17
SYM-1.5-s10,city-circuit,81,0,0,7,0.3635,28
SYM-1.5-s10,city-circuit,82,0,0,6,1.8814,37
SYM-1.5-s10,city-circuit,83,0,0,1,2.0233,27
SYM-1.5-s10,city-circuit,84,0,0,2,0.3299,8
SYM-1.5-s10,city-circuit,85,0,0,1,2.5424,35
SYM-1.5-s10,city-circuit,86,0,0,5,1.5927,30
SYM-1.5-s10,city-circuit,87,0,0,2,2.6099,18
SYM-1.5-s10,city-circuit,88,1,0,0,4.1824,0
SYM-1.5-s10,city-circuit,89,0,0,1,1.6189,0
SYM-1.5-s10,city-circuit,90,0,1,7,0.066,19
SYM-1.5-s10,city-circuit,91,0,0,5,0.6841,9
SYM-1.5-s10,city-circuit,92,0,0,6,0.1343,25
SYM-1.5-s10,city-circuit,93,0,0,1,0.6909,23
SYM-1.5-s10,city-circuit,94,0,0,10,0.2702,9
SYM-1.5-s10,city-circuit,95,0,0,3,0.7383,34
SYM-1.5-s10,city-circuit,96,0,0,2,1.9767,26
SYM-1.5-s10,city-circuit,97,0,0,6,0.0444,4
SYM-1.5-s10,city-circuit,98,0,0,1,2.5584,0
SYM-1.5-s10,city-circuit,99,0,0,5,1.2472,38
SYM-1.5-s10,city-circuit,100,0,0,8,0.3445,28
SYM-1.5-s10,city-circuit,101,0,0,2,2.4206,28
SYM-1.5-s10,city-circuit,102,0,0,4,1.198,12
SYM-1.5-s10,city-circuit,103,0,0,1,1.6677,31
SYM-1.5-s10,city-circuit,104,0,0,9,1.5606,30
SYM-1.5-s10,city-circuit,105,0,0,9,0.1191,2
SYM-1.5-s10,city-circuit,106,0,0,4,0.5426,34
SYM-1.5-s10,city-circuit,107,0,0,4,1.2564,7
SYM-1.5-s10,city-circuit,108,0,0,5,0.7523,2
SYM-1.5-s10,city-circuit,109,0,0,0,3.953,37
SYM-1.5-s10,city-circuit,110,0,0,2,0.71,25
SYM-1.5-s10,city-circuit,111,0,0,9,1.0484,27
SYM-1.5-s10,city-circuit,112,1,0,0,3.7456,34
SYM-1.5-s10,city-circuit,113,0,0,7,1.0274,4
SYM-1.5-s10,city-circuit,114,0,0,1,2.2125,27
SYM-1.5-s10,city-circuit,115,0,0,5,0.8663,2
SYM-1.5-s10,city-circuit,116,0,1,6,2.3321,19
SYM-1.5-s10,city-circuit,117,0,0,1,2.1632,35
SYM-1.5-s10,city-circuit,118,0,0,5,0.0753,33
SYM-1.5-s10,city-circuit,119,0,0,8,0.6968,7
SYM-1.5-s10,city-circuit,120,0,0,2,1.1998,6
SYM-1.5-s10,city-circuit,121,0,0,1,2.2196,17
SYM-1.5-s10,city-circuit,122,0,0,0,4.1054,32
SYM-1.5-s10,city-circuit,123,1,0,0,4.7945,9
SYM-1.5-s10,city-circuit,124,0,0,1,1.6925,17
SYM-1.5-s10,city-circuit,125,0,0,3,0.0234,29
SYM-1.5-s10,city-circuit,126,0,0,6,1.5624,12
SYM-1.5-s10,city-circuit,127,0,0,9,1.2863,31
SYM-1.5-s10,city-circuit,128,0,0,3,0.4774,28
SYM-1.5-s10,city-circuit,129,0,0,8,0.0223,10
SYM-1.5-s10,city-circuit,130,0,0,2,0.9351,23
SYM-1.5-s10,city-circuit,131,0,0,4,0.8862,33
SYM-1.5-s10,city-circuit,132,0,0,2,2.4985,39
SYM-1.5-s10,city-circuit,133,0,0,4,0.5903,34
