arm,track,seed,runaway,parade,within3,gap090,leaderIdx
V0,seatrack,139,0,0,1,1.197,23
V0,seatrack,140,0,0,4,0.361,4
V0,seatrack,141,0,0,1,1.9697,34
V0,seatrack,142,0,0,1,1.5017,32
V0,seatrack,143,0,0,1,2.5363,2
V0,seatrack,144,0,0,5,0.5902,26
V0,seatrack,145,0,0,5,1.1101,35
V0,seatrack,146,0,0,1,2.8267,13
V0,seatrack,147,0,0,1,0.8011,12
V0,seatrack,148,1,0,0,3.0502,28
V0,seatrack,149,0,0,2,1.4578,15
V0,seatrack,150,0,0,1,1.2017,34
V0,seatrack,151,1,0,0,3.3991,18
V0,seatrack,152,0,0,3,1.5638,22
V0,seatrack,153,0,0,1,1.5012,19
V0,seatrack,154,1,0,0,3.0124,34
V0,seatrack,155,0,0,4,1.6093,11
V0,seatrack,156,0,0,2,1.1541,6
V0,seatrack,157,0,0,4,1.0933,30
V0,seatrack,158,1,0,0,6.1399,13
V0,seatrack,159,0,0,2,1.5055,1
V0,seatrack,160,0,0,1,1.4124,23
V0,seatrack,161,0,0,0,4.0578,9
V0,seatrack,162,1,0,0,3.6557,35
V0,seatrack,163,0,0,2,0.9805,36
V0,seatrack,164,1,0,0,4.9865,6
V0,seatrack,165,0,0,3,1.4179,35
V0,seatrack,166,0,0,2,1.8923,28
V0,seatrack,167,0,0,2,2.3014,33
V0,seatrack,168,0,0,0,4.335,35
V0,seatrack,169,1,0,0,6.8298,0
V0,seatrack,170,0,0,4,1.1945,36
V0,seatrack,171,0,0,5,0.4068,19
V0,seatrack,172,0,0,6,0.3426,38
V0,seatrack,173,0,0,2,2.2156,19
V0,seatrack,174,0,0,1,1.3651,37
V0,seatrack,175,0,0,1,0.5678,39
V0,seatrack,176,0,0,1,1.2349,23
V0,seatrack,177,0,0,2,1.6057,20
V0,seatrack,178,0,0,2,1.5004,31
V0,seatrack,179,1,0,0,6.9539,8
V0,seatrack,180,0,0,5,0.3478,18
V0,seatrack,181,1,0,0,3.0671,14
V0,seatrack,182,0,0,3,1.2567,32
V0,seatrack,183,0,0,1,1.7426,12
V0,seatrack,184,0,0,2,1.0993,23
V0,seatrack,185,0,0,3,1.2987,39
V0,seatrack,186,1,0,0,10.4598,12
V0,seatrack,187,1,0,0,6.9367,16
V0,seatrack,188,0,0,3,0.0494,9
V0,seatrack,189,1,0,0,3.9967,2
V0,seatrack,190,1,0,0,4.9826,35
V0,seatrack,191,0,0,2,0.4059,26
V0,seatrack,192,0,0,4,1.2195,32
V0,seatrack,193,0,0,2,1.236,38
V0,seatrack,194,0,1,10,1.0704,27
V0,seatrack,195,0,0,2,2.0912,18
V0,seatrack,196,0,0,2,0.693,27
V0,seatrack,197,1,0,0,3.0492,2
V0,seatrack,198,1,0,0,3.344,37
V0,seatrack,199,0,0,2,1.0422,34
V0,seatrack,200,0,0,1,1.2015,18
