arm,track,seed,runaway,parade,within3,gap090,leaderIdx
SYM-1.5-s075,garden-path,1,0,0,3,1.051,14
SYM-1.5-s075,garden-path,2,0,0,7,1.6873,15
SYM-1.5-s075,garden-path,3,0,0,3,0.0303,24
SYM-1.5-s075,garden-path,4,0,0,1,2.3317,34
SYM-1.5-s075,garden-path,5,0,0,9,0.1939,16
SYM-1.5-s075,garden-path,6,1,0,0,4.1264,3
SYM-1.5-s075,garden-path,7,0,0,3,0.016,9
SYM-1.5-s075,garden-path,8,0,0,7,0.4594,22
SYM-1.5-s075,garden-path,9,0,0,2,0.8037,4
SYM-1.5-s075,garden-path,10,0,0,5,0.5064,26
SYM-1.5-s075,garden-path,11,0,0,1,1.2011,39
SYM-1.5-s075,garden-path,12,0,0,1,1.6619,2
SYM-1.5-s075,garden-path,13,0,0,1,1.1989,39
SYM-1.5-s075,garden-path,14,0,0,1,1.4554,26
SYM-1.5-s075,garden-path,15,0,0,7,0.0335,38
SYM-1.5-s075,garden-path,16,0,0,6,0.847,15
SYM-1.5-s075,garden-path,17,0,0,8,0.7398,34
SYM-1.5-s075,garden-path,18,1,0,0,3.1436,1
SYM-1.5-s075,garden-path,19,0,0,5,0.9906,33
SYM-1.5-s075,garden-path,20,0,0,3,0.1749,11
SYM-1.5-s075,garden-path,21,0,0,3,0.8611,13
SYM-1.5-s075,garden-path,22,0,0,4,0.4405,5
SYM-1.5-s075,garden-path,23,0,0,2,1.1524,23
SYM-1.5-s075,garden-path,24,0,0,1,1.597,6
SYM-1.5-s075,garden-path,25,0,0,1,1.1978,2
SYM-1.5-s075,garden-path,26,0,0,1,1.1903,24
SYM-1.5-s075,garden-path,27,0,0,0,4.5311,0
SYM-1.5-s075,garden-path,28,0,0,1,1.3604,3
SYM-1.5-s075,garden-path,29,0,0,2,1.8264,22
SYM-1.5-s075,garden-path,30,1,0,0,5.473,35
SYM-1.5-s075,garden-path,31,0,0,5,0.2796,11
SYM-1.5-s075,garden-path,32,0,0,5,0.6866,6
SYM-1.5-s075,garden-path,33,1,0,0,3.4495,25
SYM-1.5-s075,garden-path,34,0,0,1,1.4706,17
SYM-1.5-s075,garden-path,35,0,0,11,0.2047,1
SYM-1.5-s075,garden-path,36,0,0,1,1.3175,38
SYM-1.5-s075,garden-path,37,0,0,2,1.5005,0
SYM-1.5-s075,garden-path,38,0,0,2,1.2563,35
SYM-1.5-s075,garden-path,39,0,0,1,1.6646,24
SYM-1.5-s075,garden-path,40,0,0,0,6.2533,19
SYM-1.5-s075,garden-path,41,0,0,2,1.0969,14
SYM-1.5-s075,garden-path,42,0,0,1,1.4974,25
SYM-1.5-s075,garden-path,43,0,0,10,0.3572,39
SYM-1.5-s075,garden-path,44,0,0,1,1.3446,7
SYM-1.5-s075,garden-path,45,0,0,2,1.0504,3
SYM-1.5-s075,garden-path,46,0,0,11,0.5979,14
SYM-1.5-s075,garden-path,47,0,0,1,1.5016,19
SYM-1.5-s075,garden-path,48,0,0,2,0.3186,24
SYM-1.5-s075,garden-path,49,0,0,3,0.212,30
SYM-1.5-s075,garden-path,50,0,0,2,1.3114,13
SYM-1.5-s075,garden-path,51,0,0,1,0.6337,8
SYM-1.5-s075,garden-path,52,0,0,1,1.8253,23
SYM-1.5-s075,garden-path,53,0,0,4,1.1985,9
SYM-1.5-s075,garden-path,54,0,0,1,1.4282,31
SYM-1.5-s075,garden-path,55,0,0,3,0.7902,35
SYM-1.5-s075,garden-path,56,0,0,5,1.7821,15
SYM-1.5-s075,garden-path,57,0,0,1,2.3394,3
SYM-1.5-s075,garden-path,58,0,0,4,0.3368,3
SYM-1.5-s075,garden-path,59,1,0,0,3.0623,33
SYM-1.5-s075,garden-path,60,0,0,3,2.1054,8
SYM-1.5-s075,garden-path,61,0,0,5,0.4665,11
SYM-1.5-s075,garden-path,62,0,0,1,1.6653,16
SYM-1.5-s075,garden-path,63,0,0,0,3.7193,24
SYM-1.5-s075,garden-path,64,0,0,4,0.3742,29
SYM-1.5-s075,garden-path,65,0,0,11,0.3714,4
SYM-1.5-s075,garden-path,66,0,0,5,0.0505,39
SYM-1.5-s075,garden-path,67,0,0,3,0.8642,21
SYM-1.5-s075,garden-path,68,0,0,5,1.0392,35
SYM-1.5-s075,garden-path,69,0,0,9,0.0655,29
SYM-1.5-s075,garden-path,70,0,0,3,1.1457,5
SYM-1.5-s075,garden-path,71,0,0,1,0.2215,5
SYM-1.5-s075,garden-path,72,0,0,1,1.5026,34
SYM-1.5-s075,garden-path,73,0,0,2,1.1969,31
SYM-1.5-s075,garden-path,74,0,0,3,0.5193,18
SYM-1.5-s075,garden-path,75,0,0,6,0.3201,34
SYM-1.5-s075,garden-path,76,0,0,6,1.1937,38
SYM-1.5-s075,garden-path,77,0,0,3,1.5214,16
SYM-1.5-s075,garden-path,78,0,0,2,1.4656,6
SYM-1.5-s075,garden-path,79,0,0,3,1.5447,6
SYM-1.5-s075,garden-path,80,0,0,1,1.378,19
SYM-1.5-s075,garden-path,81,0,0,6,0.8638,6
SYM-1.5-s075,garden-path,82,0,0,0,5.0287,25
SYM-1.5-s075,garden-path,83,0,0,1,2.6867,28
SYM-1.5-s075,garden-path,84,1,0,0,7.4487,18
SYM-1.5-s075,garden-path,85,0,0,1,2.567,12
SYM-1.5-s075,garden-path,86,0,0,7,1.5905,18
SYM-1.5-s075,garden-path,87,0,0,5,0.8546,13
SYM-1.5-s075,garden-path,88,0,0,15,1.2444,27
SYM-1.5-s075,garden-path,89,1,0,0,3.1576,25
SYM-1.5-s075,garden-path,90,1,0,0,5.4576,26
SYM-1.5-s075,garden-path,91,0,0,1,0.7951,23
SYM-1.5-s075,garden-path,92,0,0,3,1.6462,10
SYM-1.5-s075,garden-path,93,0,0,1,0.5605,17
SYM-1.5-s075,garden-path,94,0,0,9,0.1143,15
SYM-1.5-s075,garden-path,95,1,0,0,3.0298,18
SYM-1.5-s075,garden-path,96,0,0,2,1.2022,35
SYM-1.5-s075,garden-path,97,0,0,1,2.2507,3
SYM-1.5-s075,garden-path,98,0,0,1,1.4741,16
SYM-1.5-s075,garden-path,99,0,0,0,4.5119,32
SYM-1.5-s075,garden-path,100,1,0,0,3.9144,39
SYM-1.5-s075,garden-path,101,0,0,1,2.051,25
SYM-1.5-s075,garden-path,102,0,0,8,0.3925,4
SYM-1.5-s075,garden-path,103,0,0,9,0.0619,26
SYM-1.5-s075,garden-path,104,0,0,2,0.3521,5
SYM-1.5-s075,garden-path,105,1,0,0,6.0009,1
SYM-1.5-s075,garden-path,106,0,0,3,1.8035,35
SYM-1.5-s075,garden-path,107,0,0,3,1.0334,33
SYM-1.5-s075,garden-path,108,0,0,4,1.5534,20
SYM-1.5-s075,garden-path,109,0,0,4,0.5849,8
SYM-1.5-s075,garden-path,110,0,0,3,0.3779,27
SYM-1.5-s075,garden-path,111,0,0,1,1.2301,7
SYM-1.5-s075,garden-path,112,0,0,1,2.8031,29
SYM-1.5-s075,garden-path,113,0,0,1,1.621,35
SYM-1.5-s075,garden-path,114,0,0,7,1.2003,4
SYM-1.5-s075,garden-path,115,0,0,5,0.4326,20
SYM-1.5-s075,garden-path,116,1,0,0,5.8334,2
SYM-1.5-s075,garden-path,117,0,0,1,2.6178,1
SYM-1.5-s075,garden-path,118,0,0,1,2.0632,21
SYM-1.5-s075,garden-path,119,0,0,2,0.9268,25
SYM-1.5-s075,garden-path,120,1,0,0,3.3542,31
SYM-1.5-s075,garden-path,121,0,0,1,2.0415,2
SYM-1.5-s075,garden-path,122,0,0,3,1.0099,34
SYM-1.5-s075,garden-path,123,0,0,6,0.3735,3
SYM-1.5-s075,garden-path,124,0,0,4,0.5254,33
SYM-1.5-s075,garden-path,125,0,0,1,1.1999,31
SYM-1.5-s075,garden-path,126,0,0,3,0.9462,37
SYM-1.5-s075,garden-path,127,0,0,2,1.0674,6
SYM-1.5-s075,garden-path,128,0,0,2,0.0042,17
SYM-1.5-s075,garden-path,129,0,0,1,2.2397,37
SYM-1.5-s075,garden-path,130,0,0,0,4.052,15
SYM-1.5-s075,garden-path,131,0,0,2,1.1701,4
SYM-1.5-s075,garden-path,132,0,0,1,1.8917,12
SYM-1.5-s075,garden-path,133,0,0,3,0.4991,1
SYM-1.5-s075,garden-path,134,0,0,3,2.023,16
SYM-1.5-s075,garden-path,135,0,0,4,0.6457,18
SYM-1.5-s075,garden-path,136,1,0,0,4.109,19
SYM-1.5-s075,garden-path,137,0,0,1,2.4018,34
SYM-1.5-s075,garden-path,138,0,0,1,1.4314,33
SYM-1.5-s075,garden-path,139,0,0,2,1.3844,33
SYM-1.5-s075,garden-path,140,0,0,4,1.4948,29
SYM-1.5-s075,garden-path,141,0,0,1,2.4284,32
SYM-1.5-s075,garden-path,142,0,0,0,3.1001,38
SYM-1.5-s075,garden-path,143,0,0,3,1.6896,29
SYM-1.5-s075,garden-path,144,0,0,1,1.909,28
SYM-1.5-s075,garden-path,145,1,0,0,3.846,4
SYM-1.5-s075,garden-path,146,0,0,2,0.9788,33
SYM-1.5-s075,garden-path,147,0,0,2,1.6852,11
SYM-1.5-s075,garden-path,148,0,0,1,1.895,35
SYM-1.5-s075,garden-path,149,0,0,1,1.8999,30
SYM-1.5-s075,garden-path,150,0,0,1,1.11,32
SYM-1.5-s075,garden-path,151,0,0,4,0.0358,22
SYM-1.5-s075,garden-path,152,0,0,3,1.2668,32
SYM-1.5-s075,garden-path,153,0,0,4,0.1955,4
SYM-1.5-s075,garden-path,154,0,0,2,0.5389,26
SYM-1.5-s075,garden-path,155,0,1,0,4.357,22
