arm,track,seed,runaway,parade,within3,gap090,leaderIdx
V0,searound,81,1,0,0,5.1151,38
V0,searound,82,0,0,1,1.5528,15
V0,searound,83,0,0,2,1.216,30
V0,searound,84,0,0,2,1.1985,12
V0,searound,85,1,0,0,7.1366,1
V0,searound,86,0,0,8,0.5565,24
V0,searound,87,0,0,1,2.5603,10
V0,searound,88,1,0,0,5.7423,24
V0,searound,89,1,0,0,5.4955,24
V0,searound,90,0,0,5,1.1203,4
V0,searound,91,0,0,7,0.391,4
V0,searound,92,0,0,2,0.5836,32
V0,searound,93,0,0,4,1.3133,0
V0,searound,94,1,0,0,6.9279,15
V0,searound,95,1,0,0,3.9713,8
V0,searound,96,0,0,2,0.7384,20
V0,searound,97,0,0,2,1.102,9
V0,searound,98,0,0,2,0.8262,11
V0,searound,99,0,0,3,1.2856,32
V0,searound,100,1,0,0,8.214,26
V0,searound,101,0,0,2,1.6576,24
V0,searound,102,0,0,7,0.0231,17
V0,searound,103,1,0,0,4.9851,4
V0,searound,104,1,0,0,14.9051,12
V0,searound,105,0,0,2,1.0947,29
V0,searound,106,1,0,0,8.8314,18
V0,searound,107,1,0,0,7.2037,38
V0,searound,108,0,0,2,0.6612,39
V0,searound,109,0,1,2,0.0111,13
V0,searound,110,0,1,1,1.1247,0
V0,searound,111,0,0,5,0.9892,19
V0,searound,112,1,0,0,8.2874,34
V0,searound,113,0,0,1,1.194,21
V0,searound,114,0,0,12,0.7592,37
V0,searound,115,0,0,2,1.6471,17
V0,searound,116,0,0,0,3.8364,2
V0,searound,117,0,0,1,2.8519,16
V0,searound,118,0,0,3,0.4976,10
V0,searound,119,0,0,1,2.1604,37
V0,searound,120,0,0,2,1.1991,11
V0,searound,121,0,0,2,0.063,3
V0,searound,122,0,0,8,1.6526,2
V0,searound,123,0,0,1,2.617,24
V0,searound,124,0,0,2,1.545,3
V0,searound,125,0,0,1,1.1996,0
V0,searound,126,1,0,0,8.2494,37
V0,searound,127,0,0,1,2.4537,5
V0,searound,128,1,0,0,3.3678,17
V0,searound,129,0,0,7,2.0147,5
V0,searound,130,1,0,0,6.7496,15
V0,searound,131,0,0,2,1.0494,14
V0,searound,132,0,0,2,0.8353,8
V0,searound,133,0,0,4,1.3571,18
V0,searound,134,0,0,1,2.2823,32
V0,searound,135,0,0,1,1.6965,32
V0,searound,136,0,0,8,0.2722,39
V0,searound,137,0,0,3,0.4506,18
V0,searound,138,0,0,1,0.2764,19
V0,searound,139,0,0,4,0.2872,13
V0,searound,140,0,0,3,0.7802,37
V0,searound,141,0,0,3,1.1246,26
V0,searound,142,0,1,1,1.1761,19
V0,searound,143,0,0,3,0.0038,26
V0,searound,144,0,0,8,0.2302,16
V0,searound,145,0,0,2,0.7547,30
V0,searound,146,0,0,1,1.2602,38
V0,searound,147,0,0,2,0.8695,23
V0,searound,148,0,0,3,1.9446,32
V0,searound,149,1,0,0,5.6204,33
V0,searound,150,0,0,8,0.6626,19
V0,searound,151,0,0,1,2.5015,25
V0,searound,152,1,0,0,13.7713,22
V0,searound,153,0,0,1,2.1746,24
V0,searound,154,1,0,0,12.8182,4
V0,searound,155,0,0,3,0.3984,38
V0,searound,156,0,1,1,2.7812,30
V0,searound,157,1,0,0,8.5602,18
V0,searound,158,0,0,2,1.4453,39
V0,searound,159,1,0,0,9.5074,31
V0,searound,160,0,0,5,0.0858,25
V0,searound,161,1,0,0,4.9128,39
V0,searound,162,1,0,0,6.3269,3
V0,searound,163,1,0,0,6.2442,29
V0,searound,164,0,0,1,1.7553,29
V0,searound,165,0,0,5,1.0718,29
V0,searound,166,0,0,2,0.497,34
V0,searound,167,1,0,0,3.6336,33
V0,searound,168,0,0,4,2.0346,24
V0,searound,169,0,0,1,1.5856,17
V0,searound,170,0,0,8,0.6191,34
V0,searound,171,0,0,1,1.3479,8
V0,searound,172,1,0,0,5.4678,29
V0,searound,173,0,0,1,2.3697,5
V0,searound,174,1,0,0,4.4147,37
V0,searound,175,1,0,0,4.7408,32
V0,searound,176,1,0,0,5.5808,38
V0,searound,177,1,0,0,8.8105,16
V0,searound,178,0,0,3,1.2874,26
V0,searound,179,0,0,10,0.6047,19
V0,searound,180,1,0,0,7.3724,17
V0,searound,181,0,0,0,4.881,35
V0,searound,182,0,0,1,0.8712,2
V0,searound,183,1,0,0,4.4296,3
V0,searound,184,0,0,2,1.1941,38
V0,searound,185,0,0,3,0.1885,15
V0,searound,186,1,0,0,5.3712,26
V0,searound,187,0,0,1,1.4559,1
V0,searound,188,0,0,4,1.3924,8
V0,searound,189,0,0,3,0.9384,37
V0,searound,190,0,0,3,0.1255,29
V0,searound,191,0,0,2,2.109,2
V0,searound,192,1,0,0,9.097,4
V0,searound,193,0,0,5,0.8431,34
V0,searound,194,1,0,0,5.1269,27
V0,searound,195,1,0,0,4.1613,25
V0,searound,196,0,0,1,1.8014,19
V0,searound,197,0,0,4,1.7144,0
V0,searound,198,0,0,4,0.0625,14
V0,searound,199,0,0,1,0.9115,1
V0,searound,200,0,0,1,1.8814,34
