arm,track,seed,runaway,parade,contest,cast,reason,authored,completed,tearAt,sat,span13,distinctLeaders,leadChangeCount,maxLeadHoldShare,frontContestFraction,p1LongestMultiSec
A3-CAR-GR,luger-hill,82,0,0,0,1,,2,0,1,0.1209,1.8791,3,2,0.7033,1,19.344
A3-CAR-GR,luger-hill,83,0,0,0,1,,2,0,1,0.0008,3.5352,2,1,0.6776,0.7778,14.768
A3-CAR-GR,luger-hill,84,0,0,0,1,,2,0,1,0.0456,1.4397,3,2,0.9646,1,18.944
A3-CAR-GR,luger-hill,85,0,0,1,0,lead-in-too-steep,0,0,,,3.2555,4,3,0.5052,0.7823,15.568
A3-CAR-GR,luger-hill,86,0,0,1,0,lead-in-too-steep,0,0,,,0.3633,4,4,0.4748,1,20.944
A3-CAR-GR,luger-hill,87,0,0,0,0,lead-in-too-steep,0,0,,,2.8113,2,1,0.5562,1,20.208
A3-CAR-GR,luger-hill,88,0,0,0,0,lead-in-too-steep,0,0,,,1.0558,3,2,0.5375,1,20.016
A3-CAR-GR,luger-hill,89,0,0,0,1,,2,1,2,0.0036,5.936,3,2,0.699,0.259,4.72
A3-CAR-GR,luger-hill,90,0,0,0,0,lead-in-too-steep,0,0,,,2.7934,3,2,0.614,0.9064,17.488
A3-CAR-GR,luger-hill,91,0,0,0,0,lead-in-too-steep,0,0,,,4.4088,2,1,0.6788,0.4609,9.696
A3-CAR-GR,luger-hill,92,0,0,0,1,,2,1,1,0.4684,1.9654,3,2,0.5531,0.4122,4.336
A3-CAR-GR,luger-hill,93,0,0,1,1,,2,1,2,0.2598,3.3033,4,3,0.4468,0.8565,16.976
A3-CAR-GR,luger-hill,94,0,0,0,0,lead-in-too-steep,0,0,,,3.8137,3,2,0.6488,0.513,10.384
A3-CAR-GR,luger-hill,95,0,0,1,1,,2,0,1,0.5121,4.0709,5,5,0.3699,0.8864,17.584
A3-CAR-GR,luger-hill,96,0,0,1,1,,2,1,1,0.108,1.5369,4,3,0.5278,1,20.112
A3-CAR-GR,luger-hill,97,1,0,0,0,lead-in-too-steep,0,0,,,3.8797,3,2,0.6101,0.558,11.456
A3-CAR-GR,luger-hill,98,0,0,0,1,,2,0,1,0.2531,1.1443,2,1,0.9313,1,19.792
A3-CAR-GR,luger-hill,99,0,0,0,0,lead-in-too-steep,0,0,,,3.9728,3,2,0.7084,0.4112,8.24
A3-CAR-GR,luger-hill,100,0,0,0,0,lead-in-too-steep,0,0,,,1.824,3,2,0.4952,1,21.44
