arm,track,seed,runaway,parade,contest,cast,reason,authored,completed,tearAt,sat,span13,distinctLeaders,leadChangeCount,maxLeadHoldShare,frontContestFraction,p1LongestMultiSec
A3-CAR-GR,searound,86,0,0,0,1,,2,1,1,0.0048,1.3684,4,3,0.6254,0.4704,12.032
A3-CAR-GR,searound,87,0,0,0,0,lead-in-too-steep,0,0,,,4.794,3,2,0.6811,0.7332,24.56
A3-CAR-GR,searound,88,0,0,0,0,lead-in-too-steep,0,0,,,5.9125,3,2,0.4759,0.527,10
A3-CAR-GR,searound,89,0,0,0,0,lead-in-too-steep,0,0,,,6.3536,3,2,0.4598,0.8125,28.96
A3-CAR-GR,searound,90,0,0,0,1,,2,0,1,0.0611,2.2022,3,2,0.6374,0.4787,8.928
A3-CAR-GR,searound,91,0,0,1,0,lead-in-too-steep,0,0,,,2.7786,4,3,0.5899,0.5873,20
A3-CAR-GR,searound,92,0,0,1,0,lead-in-too-steep,0,0,,,0.8873,6,5,0.3432,1,36.624
A3-CAR-GR,searound,93,0,0,0,1,,2,1,2,0.1276,3.2583,2,1,0.9095,0.3495,8.96
A3-CAR-GR,searound,94,0,0,1,0,lead-in-too-steep,0,0,,,1.0367,4,3,0.4066,0.6158,11.632
A3-CAR-GR,searound,95,0,0,0,1,,2,1,1,0.0846,5.7084,4,4,0.4278,0.3017,10.016
A3-CAR-GR,searound,96,0,0,0,0,lead-in-too-steep,0,0,,,3.487,2,1,0.6544,0.4966,12.72
A3-CAR-GR,searound,97,0,0,0,0,lead-in-too-steep,0,0,,,1.5501,3,2,0.7733,1,35.76
A3-CAR-GR,searound,98,1,0,0,1,,2,0,1,0,3.0808,2,1,0.5386,0.6157,10.496
A3-CAR-GR,searound,99,0,0,0,1,,2,1,1,0,4.9032,3,2,0.6736,0.4304,9.328
A3-CAR-GR,searound,100,0,0,0,1,,2,0,1,0.4307,3.0615,2,1,0.9369,0.2364,5.408
