arm,track,seed,runaway,parade,contest,cast,reason,authored,completed,tearAt,sat,span13,distinctLeaders,leadChangeCount,maxLeadHoldShare,frontContestFraction,p1LongestMultiSec
A4-CAR-GR-RB,luger-hill,87,0,0,0,0,lead-in-too-steep,0,0,,,2.8113,2,1,0.5562,1,20.208
A4-CAR-GR-RB,luger-hill,88,0,0,0,0,lead-in-too-steep,0,0,,,1.0558,3,2,0.5375,1,20.016
A4-CAR-GR-RB,luger-hill,89,0,0,0,1,,2,1,2,0.0035,2.8044,3,2,0.7155,0.3184,4.72
A4-CAR-GR-RB,luger-hill,90,0,0,0,0,lead-in-too-steep,0,0,,,2.7934,3,2,0.614,0.9064,17.488
A4-CAR-GR-RB,luger-hill,91,0,0,0,0,lead-in-too-steep,0,0,,,4.4088,2,1,0.6788,0.4609,9.696
A4-CAR-GR-RB,luger-hill,92,0,0,0,1,,2,1,1,0.4637,3.9471,3,2,0.5706,0.4095,4.032
A4-CAR-GR-RB,luger-hill,93,0,0,1,1,,2,1,2,0.2576,1.0177,3,3,0.6329,1,19.904
A4-CAR-GR-RB,luger-hill,94,0,0,0,0,lead-in-too-steep,0,0,,,3.8137,3,2,0.6488,0.513,10.384
A4-CAR-GR-RB,luger-hill,95,0,0,1,1,,2,0,1,0.4886,3.222,6,6,0.307,0.9539,18.528
A4-CAR-GR-RB,luger-hill,96,0,0,1,1,,2,1,1,0.0538,1.5029,4,3,0.486,1,20
A4-CAR-GR-RB,luger-hill,97,1,0,0,0,lead-in-too-steep,0,0,,,3.8797,3,2,0.6101,0.558,11.456
A4-CAR-GR-RB,luger-hill,98,0,0,1,1,,2,0,1,0.3202,1.4935,6,5,0.4551,1,20.096
A4-CAR-GR-RB,luger-hill,99,0,0,0,0,lead-in-too-steep,0,0,,,3.9728,3,2,0.7084,0.4112,8.24
A4-CAR-GR-RB,luger-hill,100,0,0,0,0,lead-in-too-steep,0,0,,,1.824,3,2,0.4952,1,21.44
