arm,track,seed,runaway,parade,contest,cast,reason,authored,completed,tearAt,sat,span13,distinctLeaders,leadChangeCount,maxLeadHoldShare,frontContestFraction,p1LongestMultiSec
A2-CAR-w62,dirt-oval,51,1,0,0,1,,2,1,2,0.0619,2.8965,3,2,0.7535,0.528,17.776
A2-CAR-w62,dirt-oval,52,0,0,0,1,,2,0,1,0.0259,1.2431,3,5,0.7368,0.6496,19.216
A2-CAR-w62,dirt-oval,53,1,0,0,1,,2,0,1,0.104,2.5666,4,5,0.7497,0.4734,17.52
A2-CAR-w62,dirt-oval,54,0,0,1,1,,2,2,,0.0438,1.5179,5,10,0.5111,1,43.968
A2-CAR-w62,dirt-oval,55,0,0,0,0,lead-in-too-steep,0,0,,,5.172,3,2,0.3799,0.7727,34.352
A2-CAR-w62,dirt-oval,56,0,0,1,0,lead-in-too-steep,0,0,,,5.8237,5,8,0.314,0.852,37.92
A2-CAR-w62,dirt-oval,57,0,0,1,0,lead-in-too-steep,0,0,,,5.5272,4,6,0.4613,0.7824,33.984
A2-CAR-w62,dirt-oval,58,0,0,0,0,lead-in-too-steep,0,0,,,1.1596,3,2,0.562,0.8309,29.936
A2-CAR-w62,dirt-oval,59,0,0,0,1,,2,0,1,0.4411,6.4533,3,2,0.7163,0.399,17.152
A2-CAR-w62,dirt-oval,60,1,0,0,0,lead-in-too-steep,0,0,,,13.2152,1,0,1,0.0542,2.176
A2-CAR-w62,dirt-oval,61,1,0,0,1,,2,0,1,0.0125,10.3655,1,0,1,0.0827,3.392
A2-CAR-w62,dirt-oval,62,1,0,0,0,rotation-torn-by-feasibility,0,0,,,7.2143,2,1,0.7949,0.4372,19.088
A2-CAR-w62,dirt-oval,63,0,0,0,1,,2,0,1,0,2.5545,3,2,0.4228,1,41.872
A2-CAR-w62,dirt-oval,64,0,0,1,1,,2,0,1,0.4037,1.4536,3,4,0.5155,1,41.168
A2-CAR-w62,dirt-oval,65,0,0,0,1,,2,0,1,0,2.6112,1,0,1,0.6703,19.936
A2-CAR-w62,dirt-oval,66,1,0,0,0,lead-in-too-steep,0,0,,,5.7867,2,1,0.6388,0.4925,21.408
A2-CAR-w62,dirt-oval,67,0,0,0,1,,2,1,2,0.1218,5.7322,3,5,0.7683,0.6265,14.272
A2-CAR-w62,dirt-oval,68,0,0,0,1,,2,0,1,0.1879,4.1553,2,2,0.8258,0.4026,16.88
A2-CAR-w62,dirt-oval,69,0,0,0,1,,2,1,1,0.0522,2.3024,3,2,0.4265,0.4187,11.696
A2-CAR-w62,dirt-oval,70,0,0,0,1,,2,0,1,0,3.3098,3,2,0.8338,0.4737,11.616
A2-CAR-w62,dirt-oval,71,1,0,0,0,lead-in-too-steep,0,0,,,9.9806,2,1,0.8764,0.2209,9.472
A2-CAR-w62,dirt-oval,72,0,0,0,0,lead-in-too-steep,0,0,,,4.1741,2,1,0.671,0.6717,29.776
A2-CAR-w62,dirt-oval,73,0,0,0,1,,2,0,1,0.17,5.3792,3,2,0.5067,0.5896,19.328
A2-CAR-w62,dirt-oval,74,0,0,0,1,,2,0,1,0.2309,1.4914,3,2,0.8186,0.816,25.152
A2-CAR-w62,dirt-oval,75,0,0,1,1,,2,1,1,0.1742,1.2009,4,4,0.3295,1,40.384
A2-CAR-w62,dirt-oval,76,0,0,1,1,,2,1,2,0.2343,1.3327,4,3,0.5763,0.8319,18.816
A2-CAR-w62,dirt-oval,77,1,0,0,1,,2,0,1,0.0326,8.0522,2,1,0.9669,0.1474,6.176
A2-CAR-w62,dirt-oval,78,0,0,1,1,,2,2,,0,7.5279,4,3,0.3417,0.6326,25.104
A2-CAR-w62,dirt-oval,79,1,0,0,0,rotation-torn-by-feasibility,0,0,,,8.5454,2,1,0.7211,0.3321,14.368
A2-CAR-w62,dirt-oval,80,0,0,0,0,lead-in-too-steep,0,0,,,3.9468,3,2,0.6603,0.665,13.84
A2-CAR-w62,dirt-oval,81,0,0,0,0,lead-in-too-steep,0,0,,,10.1888,5,5,0.7624,0.51,22.48
A2-CAR-w62,dirt-oval,82,0,0,0,1,,2,1,2,0.1373,7.8004,3,2,0.823,0.3351,14.16
A2-CAR-w62,dirt-oval,83,0,0,0,1,,2,1,2,0.2945,1.1886,2,1,0.9958,0.2051,6.176
A2-CAR-w62,dirt-oval,84,0,0,0,1,,2,0,1,0.0834,1.6038,3,3,0.5101,0.2438,5.536
A2-CAR-w62,dirt-oval,85,0,0,1,1,,2,1,2,0.2503,0.5711,4,3,0.3558,1,42.08
A2-CAR-w62,dirt-oval,86,0,0,0,0,lead-in-too-steep,0,0,,,6.7764,1,0,1,0.2265,9.6
A2-CAR-w62,dirt-oval,87,1,0,0,1,,2,0,1,0,9.4933,1,0,1,0.0593,2.416
A2-CAR-w62,dirt-oval,88,1,0,0,0,lead-in-too-steep,0,0,,,8.4574,2,1,0.9557,0.1896,8
A2-CAR-w62,dirt-oval,89,0,0,1,1,,2,1,2,0.0972,1.551,5,5,0.6647,1,41.024
A2-CAR-w62,dirt-oval,90,0,0,1,0,lead-in-too-steep,0,0,,,3.4706,3,3,0.5198,0.9514,42.56
A2-CAR-w62,dirt-oval,91,0,0,0,1,,2,1,2,0,4.0078,3,2,0.7088,0.8575,35.136
A2-CAR-w62,dirt-oval,92,1,0,0,0,lead-in-too-steep,0,0,,,6.5528,2,1,0.7686,0.2834,12.112
A2-CAR-w62,dirt-oval,93,1,0,0,0,lead-in-too-steep,0,0,,,8.5209,3,2,0.7153,0.441,10.496
A2-CAR-w62,dirt-oval,94,0,0,0,1,,2,1,1,0.1727,6.0884,3,2,0.7554,0.3893,10.176
A2-CAR-w62,dirt-oval,95,0,0,1,0,lead-in-too-steep,0,0,,,1.9856,4,3,0.698,0.7989,24.784
A2-CAR-w62,dirt-oval,96,0,0,0,1,,2,0,1,0.2643,0.8915,1,0,1,0.2492,6
A2-CAR-w62,dirt-oval,97,0,0,0,1,,2,1,1,0.3075,5.3679,3,2,0.8188,0.3203,12.08
A2-CAR-w62,dirt-oval,98,1,0,0,1,,2,0,1,0.0373,7.3629,2,1,0.6964,0.4923,15.728
A2-CAR-w62,dirt-oval,99,0,0,0,1,,2,1,2,0.2489,8.2828,3,2,0.4303,0.4249,13.312
A2-CAR-w62,dirt-oval,100,0,0,0,0,lead-in-too-steep,0,0,,,2.1902,3,2,0.7559,0.2912,7.744
