arm,track,seed,runaway,parade,contest,cast,reason,authored,completed,tearAt,sat,span13,distinctLeaders,leadChangeCount,maxLeadHoldShare,frontContestFraction,p1LongestMultiSec
A3-CAR-GR,dirt-oval,90,0,0,1,0,lead-in-too-steep,0,0,,,1.5131,4,7,0.5005,1,44.896
A3-CAR-GR,dirt-oval,91,0,0,0,1,,2,1,2,0,3.8112,2,2,0.8446,0.5608,16.448
A3-CAR-GR,dirt-oval,92,0,0,0,0,lead-in-too-steep,0,0,,,1.9059,3,2,0.5536,0.6574,17.776
A3-CAR-GR,dirt-oval,93,1,0,0,0,lead-in-too-steep,0,0,,,4.5646,3,2,0.7314,0.3519,8.432
A3-CAR-GR,dirt-oval,94,0,0,1,1,,2,1,1,0.1011,3.3076,4,4,0.5168,0.7954,21.952
A3-CAR-GR,dirt-oval,95,0,0,1,0,lead-in-too-steep,0,0,,,3.3373,5,4,0.4882,0.7673,24.784
A3-CAR-GR,dirt-oval,96,0,0,0,1,,2,1,1,0.2532,5.8013,2,1,0.6529,0.24,5.696
A3-CAR-GR,dirt-oval,97,0,0,0,1,,2,1,1,0.3102,0.6254,4,3,0.7426,0.5319,12.048
A3-CAR-GR,dirt-oval,98,0,0,0,1,,2,0,1,0.0368,4.0319,2,1,0.7024,0.5337,17.936
A3-CAR-GR,dirt-oval,99,0,0,1,1,,2,1,2,0.3028,1.2962,4,3,0.5481,0.537,10.352
A3-CAR-GR,dirt-oval,100,0,0,0,0,lead-in-too-steep,0,0,,,3.0584,3,2,0.7583,0.6298,19.2
