arm,track,seed,runaway,parade,contest,cast,reason,authored,completed,tearAt,sat,span13,distinctLeaders,leadChangeCount,maxLeadHoldShare,frontContestFraction,p1LongestMultiSec
A4-CAR-GR-RB,dirt-oval,81,0,0,0,0,lead-in-too-steep,0,0,,,5.779,5,5,0.7703,0.493,22.48
A4-CAR-GR-RB,dirt-oval,82,0,0,0,1,,2,1,2,0.1354,1.1219,3,2,0.8307,0.4616,14.128
A4-CAR-GR-RB,dirt-oval,83,0,0,0,1,,2,1,2,0.3069,2.6874,3,2,0.9251,0.3229,7.792
A4-CAR-GR-RB,dirt-oval,84,0,0,0,1,,2,1,2,0,1.1988,3,2,0.5769,0.2265,5.456
A4-CAR-GR-RB,dirt-oval,85,0,0,1,1,,2,1,2,0.2924,1.5931,4,4,0.4415,0.9043,24.976
A4-CAR-GR-RB,dirt-oval,86,0,0,0,0,lead-in-too-steep,0,0,,,6.6577,2,1,0.5571,0.4109,9.6
A4-CAR-GR-RB,dirt-oval,87,0,0,0,1,,2,0,1,0,4.0015,3,2,0.5108,0.4066,7.824
A4-CAR-GR-RB,dirt-oval,88,0,0,1,0,lead-in-too-steep,0,0,,,2.1194,4,4,0.5289,0.7538,14.496
A4-CAR-GR-RB,dirt-oval,89,0,0,0,1,,2,2,,0.036,7.4038,4,3,0.4951,0.4932,20.32
A4-CAR-GR-RB,dirt-oval,90,0,0,1,0,lead-in-too-steep,0,0,,,1.5131,4,7,0.5005,1,44.896
A4-CAR-GR-RB,dirt-oval,91,0,0,0,1,,2,1,2,0,3.8112,2,2,0.8446,0.5608,16.448
A4-CAR-GR-RB,dirt-oval,92,0,0,0,0,lead-in-too-steep,0,0,,,1.9059,3,2,0.5536,0.6574,17.776
A4-CAR-GR-RB,dirt-oval,93,1,0,0,0,lead-in-too-steep,0,0,,,4.5646,3,2,0.7314,0.3519,8.432
A4-CAR-GR-RB,dirt-oval,94,0,0,0,1,,2,1,1,0.142,3.5291,3,2,0.7633,0.3585,10.176
A4-CAR-GR-RB,dirt-oval,95,0,0,1,0,lead-in-too-steep,0,0,,,3.3373,5,4,0.4882,0.7673,24.784
A4-CAR-GR-RB,dirt-oval,96,0,0,0,1,,2,1,1,0.2531,5.9426,2,1,0.6529,0.24,5.696
A4-CAR-GR-RB,dirt-oval,97,0,0,1,1,,2,1,1,0.2465,1.0043,4,4,0.5562,0.5748,12.048
A4-CAR-GR-RB,dirt-oval,98,0,0,1,1,,2,1,2,0.0159,4.6897,4,4,0.367,0.5814,13.296
A4-CAR-GR-RB,dirt-oval,99,0,0,1,1,,2,1,2,0.3048,0.3608,4,3,0.5491,0.5321,10.352
A4-CAR-GR-RB,dirt-oval,100,0,0,0,0,lead-in-too-steep,0,0,,,3.0584,3,2,0.7583,0.6298,19.2
