arm,track,seed,runaway,parade,contest,cast,reason,authored,completed,tearAt,sat,span13,distinctLeaders,leadChangeCount,maxLeadHoldShare,frontContestFraction,p1LongestMultiSec
A2-CAR-w62,mountainstreet,89,0,0,0,0,lead-in-too-steep,0,0,,,11.0072,3,2,0.5144,0,0
A2-CAR-w62,mountainstreet,90,0,0,1,0,lead-in-too-steep,0,0,,,1.2393,5,7,0.2899,1,19.632
A2-CAR-w62,mountainstreet,91,0,0,0,0,lead-in-too-steep,0,0,,,6.9344,3,2,0.442,0.5101,8.272
A2-CAR-w62,mountainstreet,92,0,0,0,1,,2,1,1,0.2608,3.2866,4,3,0.4407,0.3749,7.728
A2-CAR-w62,mountainstreet,93,0,0,0,0,lead-in-too-steep,0,0,,,6.8527,3,2,0.4922,0.6436,13.104
A2-CAR-w62,mountainstreet,94,1,0,0,1,,2,1,2,0,9.5308,2,1,0.8494,0.1431,2.72
A2-CAR-w62,mountainstreet,95,0,0,1,1,,2,1,2,0.3849,1.7571,5,5,0.5548,1,21.584
A2-CAR-w62,mountainstreet,96,1,0,0,0,lead-in-too-steep,0,0,,,6.3885,5,4,0.739,0.4393,8.896
A2-CAR-w62,mountainstreet,97,0,0,0,1,,2,1,1,0.0031,1.9195,4,3,0.7589,1,20.288
A2-CAR-w62,mountainstreet,98,0,0,1,0,lead-in-too-steep,0,0,,,5.9496,4,3,0.5113,0.5082,10.416
A2-CAR-w62,mountainstreet,99,0,0,1,0,lead-in-too-steep,0,0,,,1.8517,3,3,0.3672,1,20.64
A2-CAR-w62,mountainstreet,100,0,0,0,1,,2,1,2,0.2919,2.7143,2,1,0.6989,0.6106,11.344
