track,type,raceIdx,runaway,sample,rank,index,effSpeed,product,baseSpeed,spreadFactor,speedBonusMult,boost,brake,rowEnvMult,trajectoryMult,areaBonusMult,governorMult,servoSaturated,servoHeadroom,bandHeadroom,finishClamp,gapAhead
searound,closed,1,0,0.7,7,36,0.000299947,0.000299947,0.000352878,0.981906,1,1,1,1,0.85,1,1,0,0.25,0.099433,0,0.8949
searound,closed,1,0,0.7,8,14,0.000322205,0.000322205,0.000379064,1.042171,1.012089,1,1,1,0.85,1,1,0,0.25,0.039169,0,0.6489
searound,closed,1,0,0.7,9,15,0.000364016,0.000364016,0.000350184,0.951405,1.024178,1,0.945,1,1.1,1,1,1,0,0.129934,0,0.8413
searound,closed,1,0,0.7,10,39,0.000430058,0.000430058,0.000390962,1.08134,1.006045,1,1,1,1.1,1,1,1,0,0,0,0.1662
searound,closed,1,0,0.7,11,34,0.000349291,0.000349291,0.000384174,1.043751,1.024178,1.04,0.945,1,0.925113,1,1,0,0.174887,0.037588,0,1.0495
searound,closed,1,0,0.7,12,11,0.000433921,0.000433921,0.000400358,1.08134,1.030223,1,1,1,1.083832,1,1,0,0.016168,0,0,1.2551
searound,closed,1,0,0.7,13,27,0.00028237,0.00028237,0.0003322,0.918814,1.006045,1,1,1,0.85,1,1,0,0.25,0.162526,0,0.4859
searound,closed,1,0,0.7,14,13,0.000382498,0.000382498,0.000368052,1.024126,1,1,0.945,1,1.099738,1,1,0,0.000262,0.057213,0,0.4097
searound,closed,1,0,0.7,15,17,0.000288005,0.000288005,0.00035855,0.991693,1.006045,1,0.945,1,0.85,1,1,0,0.25,0.089647,0,0.2341
searound,closed,1,0,0.75,1,38,0.000311557,0.000311557,0.000360939,0.9983,1.006045,1,1,1,0.863186,1,1,0,0.236814,0.083039,0,0
searound,closed,1,0,0.75,2,7,0.000285349,0.000285349,0.000355148,0.988222,1,1,0.945,1,0.850227,1,1,0,0.249773,0.093118,0,0.4376
searound,closed,1,0,0.75,3,37,0.000301713,0.000301713,0.000388613,1.08134,1,1,0.913393,1,0.85,1,1,0,0.25,0,0,0.7996
searound,closed,1,0,0.75,4,1,0.000306133,0.000306133,0.000366392,1.001349,1.018134,1.04,0.945,1,0.850157,1,1,0,0.249843,0.079991,0,0.2641
searound,closed,1,0,0.75,5,4,0.000315599,0.000315599,0.000376382,1.041014,1.006045,1,0.945,1,0.887309,1,1,0,0.212691,0.040325,0,0.5215
searound,closed,1,0,0.75,6,0,0.000336311,0.000336311,0.00039566,1.08134,1.018134,1,1,1,0.85,1,1,0,0.25,0,0,0.243
searound,closed,1,0,0.75,7,39,0.000347159,0.000347159,0.000380102,1.051302,1.006045,1.04,0.798367,1,1.1,1,1,1,0,0.030038,0,0.5717
searound,closed,1,0,0.75,8,15,0.00040061,0.00040061,0.000350184,0.951405,1.024178,1.04,1,1,1.1,1,1,1,0,0.129934,0,1.4994
searound,closed,1,0,0.75,9,14,0.000299784,0.000299784,0.000358859,0.986621,1.012089,1.04,0.945,1,0.85,1,1,0,0.25,0.094719,0,0.1193
searound,closed,1,0,0.75,10,36,0.000306434,0.000306434,0.000346644,0.96456,1,1.04,1,1,0.85,1,1,0,0.25,0.11678,0,0.3402
searound,closed,1,0,0.75,11,19,0.000400277,0.000400277,0.000385067,1.033972,1.036268,1,0.945,1,1.1,1,1,1,0,0.047367,0,0.37
searound,closed,1,0,0.75,12,11,0.00036821,0.00036821,0.000400358,1.08134,1.030223,1,0.945,1,0.97323,1,1,0,0.12677,0,0,0.3964
searound,closed,1,0,0.75,13,34,0.000316915,0.000316915,0.000384174,1.043751,1.024178,1.04,0.851869,1,0.931125,1,1,0,0.168875,0.037588,0,0.2967
searound,closed,1,0,0.75,14,13,0.000305769,0.000305769,0.000340855,0.948451,1,1.04,0.784334,1,1.099738,1,1,0,0.000262,0.132889,0,0.4279
searound,closed,1,0,0.75,15,30,0.00035503,0.00035503,0.000359287,0.976136,1.024178,1.04,1,1,0.950148,1,1,0,0.149852,0.105204,0,1.3493
searound,closed,1,0,0.8,1,38,0.000324811,0.000324811,0.000360939,0.9983,1.006045,1,1,1,0.899906,1,1,0,0.200094,0.083039,0,0
searound,closed,1,0,0.8,2,39,0.00038892,0.00038892,0.000380102,1.051302,1.006045,1,0.945,1,1.082752,1,1,0,0.017248,0.030038,0,0.8213
searound,closed,1,0,0.8,3,37,0.000310789,0.000310789,0.000386915,1.076615,1,1,0.945,1,0.85,1,1,0,0.25,0.004725,0,0.8906
searound,closed,1,0,0.8,4,1,0.000332079,0.000332079,0.000366392,1.001349,1.018134,1.04,0.945,1,0.922211,1,1,0,0.177789,0.079991,0,0.125
searound,closed,1,0,0.8,5,0,0.000317814,0.000317814,0.00039566,1.08134,1.018134,1,0.945,1,0.85,1,1,0,0.25,0,0,0.1378
searound,closed,1,0,0.8,6,4,0.00028629,0.00028629,0.000352105,0.973869,1.006045,1,0.945,1,0.860402,1,1,0,0.239598,0.107471,0,0.0613
searound,closed,1,0,0.8,7,15,0.000335975,0.000335975,0.000338132,0.91866,1.024178,1,0.903292,1,1.1,1,1,1,0,0.162679,0,0.1686
searound,closed,1,0,0.8,8,7,0.000298358,0.000298358,0.000345077,0.960197,1,1.04,0.945,1,0.879746,1,1,0,0.220254,0.121143,0,0.1093
searound,closed,1,0,0.8,9,19,0.000315407,0.000315407,0.000385067,1.033972,1.036268,1.04,0.715994,1,1.1,1,1,1,0,0.047367,0,0.7488
searound,closed,1,0,0.8,10,11,0.000315406,0.000315406,0.000400358,1.08134,1.030223,1.04,0.815439,1,0.92896,1,1,0,0.17104,0,0,0.5437
searound,closed,1,0,0.8,11,34,0.000369101,0.000369101,0.000398009,1.08134,1.024178,1,1,1,0.927369,1,1,0,0.172631,0,0,1.0853
searound,closed,1,0,0.8,12,14,0.000288254,0.000288254,0.000358859,0.986621,1.012089,1,0.945,1,0.85,1,1,0,0.25,0.094719,0,0.6609
searound,closed,1,0,0.8,13,36,0.000306184,0.000306184,0.000346362,0.963773,1,1.04,1,1,0.85,1,1,0,0.25,0.117566,0,0.5813
searound,closed,1,0,0.8,14,13,0.000305878,0.000305878,0.000330149,0.91866,1,1.04,0.810056,1,1.099738,1,1,0,0.000262,0.162679,0,0.2631
searound,closed,1,0,0.8,15,30,0.000321275,0.000321275,0.000338132,0.91866,1.024178,1,1,1,0.950148,1,1,0,0.149852,0.162679,0,0.6514
searound,closed,1,0,0.85,1,38,0.00034422,0.00034422,0.000382507,1.057955,1.006045,1,1,1,0.899906,1,1,0,0.200094,0.023384,0,0
searound,closed,1,0,0.85,2,39,0.000319806,0.000319806,0.000344523,0.952896,1.006045,1,1,1,0.928257,1,1,0,0.171743,0.128444,0,0.7622
searound,closed,1,0,0.85,3,19,0.00031969,0.00031969,0.000395624,1.06232,1.036268,1,0.788458,1,1.024869,1,1,0,0.075131,0.019019,0,0.1728
searound,closed,1,0,0.85,4,15,0.000371945,0.000371945,0.000338132,0.91866,1.024178,1,1,1,1.1,1,1,1,0,0.162679,0,0.1236
searound,closed,1,0,0.85,5,1,0.000332277,0.000332277,0.00039566,1.08134,1.018134,1.04,0.84988,1,0.950138,1,1,0,0.149862,0,0,0.1897
searound,closed,1,0,0.85,6,0,0.000319025,0.000319025,0.000381892,1.043712,1.018134,1.04,0.945,1,0.85,1,1,0,0.25,0.037628,0,0.8618
searound,closed,1,0,0.85,7,37,0.000302251,0.000302251,0.000376285,1.047037,1,1,0.945,1,0.85,1,1,0,0.25,0.034303,0,0.2031
searound,closed,1,0,0.85,8,7,0.000339221,0.000339221,0.000345077,0.960197,1,1.04,0.945,1,1.000234,1,1,0,0.099766,0.121143,0,0.0259
searound,closed,1,0,0.85,9,11,0.000368205,0.000368205,0.000400358,1.08134,1.030223,1.04,0.945,1,0.935785,1,1,0,0.164215,0,0,0.4918
searound,closed,1,0,0.85,10,34,0.000342381,0.000342381,0.000398009,1.08134,1.024178,1.04,0.945,1,0.87529,1,1,0,0.22471,0,0,0.0441
searound,closed,1,0,0.85,11,4,0.000321159,0.000321159,0.000352105,0.973869,1.006045,1.04,0.945,1,0.928073,1,1,0,0.171927,0.107471,0,0.478
searound,closed,1,0,0.85,12,13,0.000343108,0.000343108,0.000330149,0.91866,1,1,0.945,1,1.099738,1,1,0,0.000262,0.162679,0,0.7132
searound,closed,1,0,0.85,13,14,0.000300329,0.000300329,0.000353329,0.971415,1.012089,1,1,1,0.85,1,1,0,0.25,0.109924,0,2.5604
searound,closed,1,0,0.85,14,30,0.000303603,0.000303603,0.000338132,0.91866,1.024178,1,0.945,1,0.950141,1,1,0,0.149859,0.162679,0,0.8862
searound,closed,1,0,0.85,15,36,0.000294408,0.000294408,0.000346362,0.963773,1,1,1,1,0.85,1,1,0,0.25,0.117566,0,0.0051
searound,closed,1,0,0.9,1,19,0.000392289,0.000392289,0.000402452,1.080654,1.036268,1,1,1,0.974748,1,1,0,0.125252,0.000686,0,0
searound,closed,1,0,0.9,2,38,0.000348752,0.000348752,0.000388655,1.074959,1.006045,1,0.945,1,0.949556,1,1,0,0.150444,0.006381,0,0.7204
searound,closed,1,0,0.9,3,15,0.000367815,0.000367815,0.000350401,0.951994,1.024178,1,1,1,1.049697,1,1,0,0.050303,0.129346,0,0.7169
searound,closed,1,0,0.9,4,39,0.000345848,0.000345848,0.000344523,0.952896,1.006045,1.04,1,1,0.965237,1,1,0,0.134763,0.128444,0,1.265
searound,closed,1,0,0.9,5,1,0.000350423,0.000350423,0.00039566,1.08134,1.018134,1.04,1,1,0.851602,1,1,0,0.248398,0,0,0.0094
searound,closed,1,0,0.9,6,7,0.000340736,0.000340736,0.000375997,1.046234,1,1,1,1,0.90622,1,1,0,0.19378,0.035106,0,1.4956
searound,closed,1,0,0.9,7,11,0.000317218,0.000317218,0.000358537,0.968383,1.030223,1.04,1,1,0.850727,1,1,0,0.249273,0.112957,0,0.2903
searound,closed,1,0,0.9,8,0,0.000308954,0.000308954,0.000363476,0.99338,1.018134,1,1,1,0.85,1,1,0,0.25,0.087959,0,0.0471
searound,closed,1,0,0.9,9,34,0.000320991,0.000320991,0.000398009,1.08134,1.024178,1.04,0.886464,1,0.874794,1,1,0,0.225206,0,0,0.0439
searound,closed,1,0,0.9,10,37,0.000314341,0.000314341,0.000376285,1.047037,1,1.04,0.945,1,0.85,1,1,0,0.25,0.034303,0,0.0875
searound,closed,1,0,0.9,11,13,0.000356833,0.000356833,0.000330149,0.91866,1,1.04,0.945,1,1.099738,1,1,0,0.000262,0.162679,0,0.5379
searound,closed,1,0,0.9,12,4,0.000320884,0.000320884,0.000339835,0.939931,1.006045,1.04,0.945,1,0.960759,1,1,0,0.139241,0.141409,0,0.3603
searound,closed,1,0,0.9,13,23,0.000368362,0.000368362,0.000387701,1.053334,1.024178,1,1,1,0.95012,1,1,0,0.14988,0.028006,0,2.594
searound,closed,1,0,0.9,14,14,0.000305649,0.000305649,0.000353329,0.971415,1.012089,1,1,1,0.865055,1,1,0,0.234945,0.109924,0,1.4805
searound,closed,1,0,0.9,15,30,0.00031568,0.00031568,0.000338132,0.91866,1.024178,1.04,0.945,1,0.94994,1,1,0,0.15006,0.162679,0,0.7893
searound,closed,1,0,0.95,1,19,0.000392321,0.000392321,0.000402452,1.080654,1.036268,1,1,1,0.974828,1,1,0,0.125172,0.000686,0,0
searound,closed,1,0,0.95,2,38,0.000383908,0.000383908,0.00038861,1.074834,1.006045,1.04,1,1,0.949906,1,1,0,0.150094,0.006506,0,1.7776
searound,closed,1,0,0.95,3,15,0.000373451,0.000373451,0.000355782,0.966616,1.024178,1,1,1,1.049662,1,1,0,0.050338,0.114724,0,0.4575
searound,closed,1,0,0.95,4,39,0.000382487,0.000382487,0.000377314,1.043593,1.006045,1.04,1,1,0.97472,1,1,0,0.12528,0.037747,0,1.8162
