track,type,raceIdx,runaway,sample,rank,index,effSpeed,product,baseSpeed,spreadFactor,speedBonusMult,boost,brake,rowEnvMult,trajectoryMult,areaBonusMult,governorMult,servoSaturated,servoHeadroom,bandHeadroom,finishClamp,gapAhead
dirt-oval,closed,0,1,0.9,6,3,0.000234471,0.000234471,0.000274851,0.964488,1.007755,1,0.945,1,0.902736,1,1,0,0.197264,0.116852,0,0.161
dirt-oval,closed,0,1,0.9,7,7,0.000257535,0.000257535,0.000275987,0.972215,1.003878,1,0.933321,1,0.999808,1,1,0,0.100192,0.109125,0,0.3392
dirt-oval,closed,0,1,0.9,8,12,0.000295641,0.000295641,0.00028655,1.01334,1,1.04,1,1,0.992043,1,1,0,0.107957,0.068,0,1.0276
dirt-oval,closed,0,1,0.9,9,36,0.000345796,0.000345796,0.00030272,1.058213,1.011633,1.04,1,1,1.098362,1,1,0,0.001638,0.023127,0,0.249
dirt-oval,closed,0,1,0.9,10,32,0.000268068,0.000268068,0.000303245,1.068237,1.003878,1.04,1,1,0.85,1,1,0,0.25,0.013103,0,1.4035
dirt-oval,closed,0,1,0.9,11,19,0.0002575,0.0002575,0.000305779,1.08134,1,1,0.927407,1,0.908029,1,1,0,0.191971,0,0,0.6549
dirt-oval,closed,0,1,0.9,12,33,0.000266011,0.000266011,0.000300917,1.060038,1.003878,1.04,1,1,0.85,1,1,0,0.25,0.021301,0,0.0018
dirt-oval,closed,0,1,0.9,13,26,0.000290739,0.000290739,0.000298154,1.054376,1,1,1,1,0.97513,1,1,0,0.12487,0.026964,0,0.1219
dirt-oval,closed,0,1,0.9,14,23,0.000273138,0.000273138,0.000262798,0.91866,1.011633,1,0.945,1,1.099834,1,1,0,0.000166,0.162679,0,0.5151
dirt-oval,closed,0,1,0.9,15,24,0.000277932,0.000277932,0.000272132,0.958637,1.003878,1.04,0.945,1,1.039185,1,1,0,0.060815,0.122702,0,0.2632
dirt-oval,closed,0,1,0.95,1,10,0.000242512,0.000242512,0.000262123,0.919825,1.007755,1,1,1,0.925183,1,1,0,0.174817,0.161515,0,0
dirt-oval,closed,0,1,0.95,2,8,0.000272997,0.000272997,0.000261791,0.91866,1.007755,1,1,1,1.042804,1,1,0,0.057196,0.162679,0,8.0164
dirt-oval,closed,0,1,0.95,3,34,0.000272425,0.000272425,0.000309336,1.08134,1.011633,1,0.887346,1,0.992485,1,1,0,0.107515,0,0,0.042
dirt-oval,closed,0,1,0.95,4,35,0.000258396,0.000258396,0.000303995,1.070879,1.003878,1,1,1,0.85,1,1,0,0.25,0.010461,0,0.0007
dirt-oval,closed,0,1,0.95,5,36,0.000261119,0.000261119,0.000302864,1.058717,1.011633,1,1,1,0.862164,1,1,0,0.237836,0.022622,0,0.0535
dirt-oval,closed,0,1,0.95,6,37,0.000262935,0.000262935,0.000309336,1.08134,1.011633,1,1,1,0.85,1,1,0,0.25,0,0,0.1594
dirt-oval,closed,0,1,0.95,7,12,0.000260596,0.000260596,0.000291001,1.029079,1,1,0.901277,1,0.99361,1,1,0,0.10639,0.05226,0,0.6465
dirt-oval,closed,0,1,0.95,8,7,0.000258108,0.000258108,0.000276006,0.972282,1.003878,1,0.935255,1,0.999894,1,1,0,0.100106,0.109058,0,0.0145
dirt-oval,closed,0,1,0.95,9,3,0.000268432,0.000268432,0.000274851,0.964488,1.007755,1.04,0.941329,1,0.997616,1,1,0,0.102384,0.116852,0,0.2867
dirt-oval,closed,0,1,0.95,10,31,0.000282792,0.000282792,0.000283054,0.993274,1.007755,1.04,0.945,1,1.016558,1,1,0,0.083442,0.088066,0,0.9462
dirt-oval,closed,0,1,0.95,11,26,0.000283737,0.000283737,0.00029759,1.05238,1,1.04,1,1,0.916778,1,1,0,0.183222,0.02896,0,0.5165
dirt-oval,closed,0,1,0.95,12,23,0.000307056,0.000307056,0.000279184,0.975939,1.011633,1,1,1,1.099834,1,1,0,0.000166,0.105401,0,0.666
dirt-oval,closed,0,1,0.95,13,19,0.000279615,0.000279615,0.000305779,1.08134,1,1,1,1,0.914435,1,1,0,0.185565,0,0,0.0582
dirt-oval,closed,0,1,0.95,14,2,0.000240891,0.000240891,0.000266339,0.938229,1.003878,1,1,1,0.904454,1,1,0,0.195546,0.143111,0,1.1057
dirt-oval,closed,0,1,0.95,15,33,0.000251371,0.000251371,0.000300906,1.059999,1.003878,1.04,0.945,1,0.85,1,1,0,0.25,0.021341,0,0.038
dirt-oval,closed,1,0,0.7,1,37,0.000259626,0.000259626,0.000305443,1.080152,1,1,1,1,0.85,1,1,0,0.25,0.001188,0,0
dirt-oval,closed,1,0,0.7,2,1,0.000260977,0.000260977,0.000306964,1.08134,1.003878,1,1,1,0.850186,1,1,0,0.249814,0,0,2.3515
dirt-oval,closed,1,0,0.7,3,24,0.000288498,0.000288498,0.000265873,0.936588,1.003878,1,1,1,1.085097,1,1,0,0.014903,0.144751,0,0.5909
dirt-oval,closed,1,0,0.7,4,8,0.000248024,0.000248024,0.000291793,1.023939,1.007755,1,1,1,0.85,1,1,0,0.25,0.0574,0,0.0187
dirt-oval,closed,1,0,0.7,5,17,0.000274854,0.000274854,0.000274899,0.968383,1.003878,1,1,1,0.999835,1,1,0,0.100165,0.112957,0,0.4595
dirt-oval,closed,1,0,0.7,6,19,0.000253073,0.000253073,0.000284114,0.993173,1.011633,1.04,0.945,1,0.906333,1,1,0,0.193667,0.088167,0,0.0125
dirt-oval,closed,1,0,0.7,7,30,0.000257244,0.000257244,0.000261791,0.91866,1.007755,1,0.8933,1,1.1,1,1,1,0,0.162679,0,0.122
dirt-oval,closed,1,0,0.7,8,16,0.000248261,0.000248261,0.000296975,1.038131,1.011633,1.04,0.945,1,0.850597,1,1,0,0.249403,0.043209,0,0.796
dirt-oval,closed,1,0,0.7,9,38,0.000267685,0.000267685,0.000302812,1.070847,1,1.04,1,1,0.85,1,1,0,0.25,0.010493,0,0.1645
dirt-oval,closed,1,0,0.7,10,14,0.000237359,0.000237359,0.000260902,0.919076,1.003878,1.04,0.945,1,0.925686,1,1,0,0.174314,0.162264,0,0.117
dirt-oval,closed,1,0,0.7,11,26,0.000256432,0.000256432,0.000306964,1.08134,1.003878,1.04,0.945,1,0.85,1,1,0,0.25,0,0,0.0478
dirt-oval,closed,1,0,0.7,12,18,0.000256432,0.000256432,0.000306964,1.08134,1.003878,1.04,0.945,1,0.85,1,1,0,0.25,0,0,0.136
dirt-oval,closed,1,0,0.7,13,0,0.000270152,0.000270152,0.000267854,0.939936,1.007755,1.04,0.945,1,1.026228,1,1,0,0.073772,0.141404,0,0.0428
dirt-oval,closed,1,0,0.7,14,29,0.000246216,0.000246216,0.000289421,1.011723,1.011633,1,1,1,0.85072,1,1,0,0.24928,0.069617,0,0.247
dirt-oval,closed,1,0,0.7,15,11,0.000232229,0.000232229,0.000265045,0.926515,1.011633,1,0.945,1,0.927182,1,1,0,0.172818,0.154825,0,0.2846
dirt-oval,closed,1,0,0.75,1,37,0.000259912,0.000259912,0.000305779,1.08134,1,1,1,1,0.85,1,1,0,0.25,0,0,0
dirt-oval,closed,1,0,0.75,2,24,0.000286134,0.000286134,0.000273785,0.964461,1.003878,1,1,1,1.045103,1,1,0,0.054897,0.116879,0,1.2456
dirt-oval,closed,1,0,0.75,3,30,0.000279463,0.000279463,0.000261791,0.91866,1.007755,1,1,1,1.067503,1,1,0,0.032497,0.162679,0,1.2163
dirt-oval,closed,1,0,0.75,4,1,0.00025592,0.00025592,0.000306285,1.078946,1.003878,1.04,0.945,1,0.850186,1,1,0,0.249814,0.002394,0,0.0767
dirt-oval,closed,1,0,0.75,5,8,0.000273288,0.000273288,0.000295438,1.036731,1.007755,1,1,1,0.925027,1,1,0,0.174973,0.044609,0,0.5181
dirt-oval,closed,1,0,0.75,6,19,0.000251694,0.000251694,0.000262798,0.91866,1.011633,1.04,0.945,1,0.974508,1,1,0,0.125492,0.162679,0,0.5835
dirt-oval,closed,1,0,0.75,7,17,0.0002726,0.0002726,0.000275508,0.970531,1.003878,1,1,1,0.989442,1,1,0,0.110558,0.110809,0,0.099
dirt-oval,closed,1,0,0.75,8,32,0.00033834,0.00033834,0.000307582,1.079345,1.007755,1,1,1,1.1,1,1,1,0,0.001994,0,0.0152
dirt-oval,closed,1,0,0.75,9,0,0.000278638,0.000278638,0.000290921,1.02088,1.007755,1,0.945,1,1.013525,1,1,0,0.086475,0.06046,0,0.6189
dirt-oval,closed,1,0,0.75,10,16,0.00028531,0.00028531,0.000297658,1.04052,1.011633,1.04,1,1,0.921649,1,1,0,0.178351,0.04082,0,0.2052
dirt-oval,closed,1,0,0.75,11,26,0.00026092,0.00026092,0.000306964,1.08134,1.003878,1,1,1,0.85,1,1,0,0.25,0,0,0.2766
dirt-oval,closed,1,0,0.75,12,38,0.000250666,0.000250666,0.000299777,1.060117,1,1.04,0.945,1,0.850807,1,1,0,0.249193,0.021222,0,0.0733
dirt-oval,closed,1,0,0.75,13,28,0.000266073,0.000266073,0.000305779,1.08134,1,1.04,0.764756,1,1.094048,1,1,0,0.005952,0,0,0.0067
dirt-oval,closed,1,0,0.75,14,11,0.000304519,0.000304519,0.000284241,0.993618,1.011633,1.04,0.945,1,1.09009,1,1,0,0.00991,0.087722,0,0.3158
dirt-oval,closed,1,0,0.75,15,31,0.000258413,0.000258413,0.000309336,1.08134,1.011633,1.04,0.945,1,0.85,1,1,0,0.25,0,0,0.015
dirt-oval,closed,1,0,0.8,1,32,0.000279657,0.000279657,0.000279312,0.980144,1.007755,1,1,1,1.001233,1,1,0,0.098767,0.101196,0,0
dirt-oval,closed,1,0,0.8,2,37,0.000259912,0.000259912,0.000305779,1.08134,1,1,1,1,0.85,1,1,0,0.25,0,0,0.1207
dirt-oval,closed,1,0,0.8,3,24,0.000285852,0.000285852,0.000277073,0.976042,1.003878,1.04,0.945,1,1.04974,1,1,0,0.05026,0.105298,0,0.9244
dirt-oval,closed,1,0,0.8,4,30,0.000274831,0.000274831,0.000261791,0.91866,1.007755,1,1,1,1.049809,1,1,0,0.050191,0.162679,0,0.7242
dirt-oval,closed,1,0,0.8,5,1,0.000285538,0.000285538,0.000305819,1.077306,1.003878,1.04,0.944918,1,0.950106,1,1,0,0.149894,0.004034,0,0.2287
dirt-oval,closed,1,0,0.8,6,8,0.000293369,0.000293369,0.000295805,1.03802,1.007755,1.04,1,1,0.953619,1,1,0,0.146381,0.04332,0,0.1839
dirt-oval,closed,1,0,0.8,7,28,0.000302838,0.000302838,0.000305779,1.08134,1,1.04,0.945,1,1.007715,1,1,0,0.092285,0,0,0.5653
dirt-oval,closed,1,0,0.8,8,17,0.000275571,0.000275571,0.000275508,0.970531,1.003878,1,1,1,1.000228,1,1,0,0.099772,0.110809,0,0.1923
dirt-oval,closed,1,0,0.8,9,19,0.000305071,0.000305071,0.000283754,0.991916,1.011633,1,1,1,1.075122,1,1,0,0.024878,0.089424,0,0.1251
dirt-oval,closed,1,0,0.8,10,0,0.000275296,0.000275296,0.00030815,1.08134,1.007755,1,0.893198,1,1.000207,1,1,0,0.099793,0,0,0.2617
dirt-oval,closed,1,0,0.8,11,16,0.000297637,0.000297637,0.000309336,1.08134,1.011633,1.04,1,1,0.925175,1,1,0,0.174825,0,0,0.1829
dirt-oval,closed,1,0,0.8,12,14,0.000267371,0.000267371,0.000271854,0.957658,1.003878,1.04,0.945,1,1.000721,1,1,0,0.099279,0.123682,0,0.858
dirt-oval,closed,1,0,0.8,13,6,0.000271483,0.000271483,0.000306964,1.08134,1.003878,1.04,1,1,0.850398,1,1,0,0.249602,0,0,0.3202
dirt-oval,closed,1,0,0.8,14,38,0.000276531,0.000276531,0.000291107,1.029457,1,1,1,1,0.949929,1,1,0,0.150071,0.051883,0,0.0185
dirt-oval,closed,1,0,0.8,15,5,0.000272405,0.000272405,0.00030815,1.08134,1.007755,1.04,1,1,0.85,1,1,0,0.25,0,0,0.1817
dirt-oval,closed,1,0,0.85,1,32,0.0002712,0.0002712,0.000274286,0.962505,1.007755,1,1,1,0.988749,1,1,0,0.111251,0.118835,0,0
dirt-oval,closed,1,0,0.85,2,24,0.000271031,0.000271031,0.000298012,1.049804,1.003878,1,0.907831,1,1.001797,1,1,0,0.098203,0.031536,0,0.7988
dirt-oval,closed,1,0,0.85,3,37,0.000245617,0.000245617,0.000305779,1.08134,1,1,0.945,1,0.85,1,1,0,0.25,0,0,0.6721
dirt-oval,closed,1,0,0.85,4,1,0.000261019,0.000261019,0.000306964,1.08134,1.003878,1,1,1,0.850322,1,1,0,0.249678,0,0,0.6514
dirt-oval,closed,1,0,0.85,5,8,0.00028185,0.00028185,0.000296577,1.040727,1.007755,1,1,1,0.950346,1,1,0,0.149654,0.040612,0,0.1642
dirt-oval,closed,1,0,0.85,6,30,0.000260758,0.000260758,0.000261791,0.91866,1.007755,1,0.905704,1,1.099755,1,1,0,0.000245,0.162679,0,0.0532
dirt-oval,closed,1,0,0.85,7,28,0.000271188,0.000271188,0.000305779,1.08134,1,1.04,0.921671,1,0.925238,1,1,0,0.174762,0,0,0.2238
dirt-oval,closed,1,0,0.85,8,19,0.000283536,0.000283536,0.000285772,0.998967,1.011633,1,0.945,1,1.049923,1,1,0,0.050077,0.082372,0,0.0001
dirt-oval,closed,1,0,0.85,9,0,0.000308224,0.000308224,0.00030815,1.08134,1.007755,1,1,1,1.000239,1,1,0,0.099761,0,0,0.1309
dirt-oval,closed,1,0,0.85,10,16,0.00027345,0.00027345,0.000309103,1.080526,1.011633,1.04,0.945,1,0.900141,1,1,0,0.199859,0.000814,0,0.357
dirt-oval,closed,1,0,0.85,11,17,0.000257041,0.000257041,0.000261538,0.921319,1.003878,1.04,0.945,1,1.000003,1,1,0,0.099997,0.160021,0,0.8236
dirt-oval,closed,1,0,0.85,12,13,0.000349811,0.000349811,0.000305779,1.08134,1,1.04,1,1,1.1,1,1,1,0,0,0,0.4434
dirt-oval,closed,1,0,0.85,13,38,0.000275476,0.000275476,0.000291107,1.029457,1,1,1,1,0.946303,1,1,0,0.153697,0.051883,0,0.6563
dirt-oval,closed,1,0,0.85,14,14,0.000257389,0.000257389,0.000261036,0.91955,1.003878,1.04,0.945,1,1.003283,1,1,0,0.096717,0.16179,0,0.1351
dirt-oval,closed,1,0,0.85,15,36,0.000256256,0.000256256,0.000305779,1.08134,1,1.04,0.945,1,0.85271,1,1,0,0.24729,0,0,0.0349
dirt-oval,closed,1,0,0.9,1,24,0.000292806,0.000292806,0.000297822,1.049134,1.003878,1,1,1,0.983156,1,1,0,0.116844,0.032205,0,0
dirt-oval,closed,1,0,0.9,2,32,0.000250759,0.000250759,0.000270842,0.950423,1.007755,1,0.945,1,0.979734,1,1,0,0.120266,0.130917,0,1.2936
dirt-oval,closed,1,0,0.9,3,19,0.000262935,0.000262935,0.000309336,1.08134,1.011633,1,1,1,0.85,1,1,0,0.25,0,0,1.4132
dirt-oval,closed,1,0,0.9,4,37,0.000259912,0.000259912,0.000305779,1.08134,1,1,1,1,0.85,1,1,0,0.25,0,0,0.0632
dirt-oval,closed,1,0,0.9,5,0,0.000264115,0.000264115,0.000302686,1.062166,1.007755,1,1,1,0.872571,1,1,0,0.227429,0.019174,0,0.3076
dirt-oval,closed,1,0,0.9,6,8,0.000250922,0.000250922,0.000280137,0.983038,1.007755,1,0.945,1,0.947842,1,1,0,0.152158,0.098302,0,0.0251
dirt-oval,closed,1,0,0.9,7,1,0.000269238,0.000269238,0.000306213,1.078692,1.003878,1,1,1,0.879253,1,1,0,0.220747,0.002648,0,0.0015
dirt-oval,closed,1,0,0.9,8,13,0.000317857,0.000317857,0.000305779,1.08134,1,1,0.945,1,1.1,1,1,1,0,0,0,0.0154
dirt-oval,closed,1,0,0.9,9,30,0.000262672,0.000262672,0.000261791,0.91866,1.007755,1,0.912355,1,1.099755,1,1,0,0.000245,0.162679,0,0.1026
dirt-oval,closed,1,0,0.9,10,16,0.000259651,0.000259651,0.000308613,1.078815,1.011633,1,0.932706,1,0.90205,1,1,0,0.19795,0.002525,0,0.4574
dirt-oval,closed,1,0,0.9,11,28,0.000248878,0.000248878,0.000275871,0.975576,1,1,0.945,1,0.95466,1,1,0,0.14534,0.105763,0,0.4826
dirt-oval,closed,1,0,0.9,12,17,0.0002713,0.0002713,0.000260817,0.918776,1.003878,1.04,1,1,1.000187,1,1,0,0.099813,0.162564,0,0.5863
dirt-oval,closed,1,0,0.9,13,14,0.000262662,0.000262662,0.000260784,0.91866,1.003878,1.04,0.945,1,1.024829,1,1,0,0.075171,0.162679,0,1.313
dirt-oval,closed,1,0,0.9,14,6,0.00026092,0.00026092,0.000306964,1.08134,1.003878,1,1,1,0.85,1,1,0,0.25,0,0,0.0289
